schoolid,schoolname,calendaryear,academicyear,ftjd1sectionsz,ptjd1sectionsz,postjd1courses,courseseclt25,courseseclt50,courseseclt75,courseseclt100,coursesectgte100,totalsimpos,ftsimposfilled,ptsimposfilled,ftsemposfilled,ptsemposfilled,totalclinpos,ftclinposfilled,ftfieldposfilled,ftindstudy,ftlawjour,ftinterskillscomp,ptclinposfilled,ptfieldposfilled,ptindstudy,ptlawjour,ptinterskillscomp,gradreqcredithrs,jd1sectionsz,simposfilled,semposfilled,totalclinics,clinposfilled,fieldposfilled,indstudy,lawjour,interskillscomp,fyreqcourscredithrs,ulreqcourscredithrs
00396900,University of Minnesota,2015,2014,48,,206,155,31,8,4,3,684,642,,1029,,223,206,216,92,218,25,,,,,,88,48,642,1029,23,206,216,92,218,25,,
00396900,University of Minnesota,2016,2015,,,231,185,29,10,5,3,643,,,,,217,,,,,,,,,,,88,44,533,1008,23,193,187,74,208,29,,
00396900,University of Minnesota,2017,2016,,,214,142,32,7,2,2,721,,,,,220,,,,,,,,,,,88,44,,,,,182,,,,32,12
00497700,South Texas College of Law,2011,2010,100,70,144,135,58,17,22,1,426,298,102,224,92,238,122,109,,253,76,30,51,,55,9,90,170,400,316,,152,160,,308,85,,
00497700,South Texas College of Law,2012,2011,95,70,171,152,53,21,22,2,701,553,132,,,261,132,94,23,230,90,38,49,4,53,12,90,165,685,,,170,143,27,283,102,,
00497700,South Texas College of Law,2013,2012,95,65,174,151,56,18,22,2,1094,550,130,,,353,150,78,30,183,68,56,44,9,42,11,90,160,680,,,206,122,39,225,79,,
00497700,South Texas College of Law,2014,2013,90,70,135,139,22,15,27,1,1018,467,123,236,66,252,136,59,15,130,48,43,7,8,35,5,90,160,590,302,,179,66,23,165,53,,
00497700,South Texas College of Law,2015,2014,90,,152,155,48,12,20,0,1070,587,,324,,256,205,89,34,182,100,,,,,,90,90,587,324,36,205,89,34,182,100,,
00497700,South Texas College of Law,2016,2015,,,152,164,39,19,13,0,1084,,,,,264,,,,,,,,,,,90,85,570,291,36,232,67,23,200,89,,
00497700,South Texas College of Law,2017,2016,,,154,189,37,14,9,0,900,,,,,282,,,,,,,,,,,90,85,,,,,90,,,,39,9
00891600,New England Law | Boston,2011,2010,99,92,154,84,58,12,10,4,811,452,193,232,155,75,69,233,,78,9,3,25,,6,2,86,191,645,387,,72,258,,84,11,,
00891600,New England Law | Boston,2012,2011,95,85,145,160,63,13,11,2,1835,959,285,,,450,65,247,2,102,12,3,35,0,14,2,86,180,1244,,,68,282,2,116,14,,
00891600,New England Law | Boston,2013,2012,113,113,141,136,63,13,7,2,974,420,386,,,120,69,254,0,118,10,7,36,1,19,2,86,226,806,,,76,290,1,137,12,,
00891600,New England Law | Boston,2014,2013,60,64,125,120,44,16,3,2,879,446,213,423,141,60,65,197,3,119,13,4,16,2,19,1,86,124,659,564,,69,213,5,138,14,,
00891600,New England Law | Boston,2015,2014,80,,114,94,33,25,4,3,1023,888,,144,,60,59,230,5,85,11,,,,,,86,80,888,144,2,59,230,5,85,11,,
00891600,New England Law | Boston,2016,2015,,,118,96,27,13,10,0,865,,,,,60,,,,,,,,,,,86,80,591,838,2,55,164,4,98,9,,
00891600,New England Law | Boston,2017,2016,,,104,88,23,18,1,0,671,,,,,60,,,,,,,,,,,86,69,,,,,169,,,,31,11
00927500,Northern Kentucky University,2011,2010,72,67,82,60,33,18,1,0,332,180,128,72,20,40,29,36,,29,25,6,14,,5,4,90,139,308,92,,35,50,,34,29,,
00927500,Northern Kentucky University,2012,2011,65,40,80,43,33,16,1,0,345,168,108,,,52,23,51,18,29,33,11,9,17,2,8,90,105,276,,,34,60,35,31,41,,
00927500,Northern Kentucky University,2013,2012,70,40,88,91,23,15,1,0,623,319,174,,,64,36,61,16,20,47,10,20,27,7,13,90,110,493,,,46,81,43,27,60,,
00927500,Northern Kentucky University,2014,2013,55,37,85,81,22,12,2,0,486,282,139,96,24,60,44,91,12,20,38,15,29,16,8,14,90,92,421,120,,59,120,28,28,52,,
00927500,Northern Kentucky University,2015,2014,43,,74,70,17,6,1,1,345,301,,155,,47,44,82,23,36,38,,,,,,90,43,301,155,4,44,82,23,36,38,,
00927500,Northern Kentucky University,2016,2015,,,78,80,15,3,0,0,0,,,,,40,,,,,,,,,,,90,65,355,141,3,39,73,31,35,40,,
00927500,Northern Kentucky University,2017,2016,,,63,65,23,8,2,0,271,,,,,3,,,,,,,,,,,90,45,,,,,63,,,,28,28
00963500,Florida International University,2011,2010,57,38,81,122,31,18,5,0,402,333,63,115,28,148,97,93,,34,73,28,20,,5,13,90,95,396,143,,125,113,,39,86,,
00963500,Florida International University,2012,2011,58,44,104,81,28,13,5,0,574,333,92,,,168,103,79,3,38,78,44,19,4,3,25,90,102,425,,,147,98,7,41,103,,
00963500,Florida International University,2013,2012,65,30,111,94,22,10,3,0,542,279,94,,,146,99,99,6,44,58,41,23,2,9,15,90,95,373,,,140,122,8,53,73,,
00963500,Florida International University,2014,2013,62,35,104,129,24,4,4,0,444,244,86,137,35,117,78,93,9,38,50,22,18,0,5,10,90,97,330,172,,100,111,9,43,60,,
00963500,Florida International University,2015,2014,59,,86,100,29,7,1,0,463,391,,139,,77,61,105,4,54,66,,,,,,90,59,391,139,5,61,105,4,54,66,,
00963500,Florida International University,2016,2015,,,84,94,22,10,2,0,549,,,,,82,,,,,,,,,,,90,60,519,159,5,69,85,4,53,96,,
00963500,Florida International University,2017,2016,,,86,98,22,6,4,0,531,,,,,96,,,,,,,,,,,90,61,,,,,122,,,,31,59
01014205,Touro College,2011,2010,70,59,101,126,30,20,1,3,612,296,154,104,29,140,100,142,,36,28,23,23,,11,10,88,129,450,133,,123,165,,47,38,,
01014205,Touro College,2012,2011,70,59,109,97,35,18,2,3,580,246,167,,,150,99,131,94,45,48,20,48,19,13,17,88,129,413,,,119,179,113,58,65,,
01014205,Touro College,2013,2012,66,53,101,95,37,14,0,2,420,260,83,,,168,110,144,87,61,35,14,35,26,18,11,88,119,343,,,124,179,113,79,46,,
01014205,Touro College,2014,2013,75,45,112,107,30,14,1,3,486,253,85,134,60,152,111,160,82,48,47,12,46,31,16,7,88,120,338,194,,123,206,113,64,54,,
01014205,Touro College,2015,2014,59,,105,106,30,10,1,3,486,379,,239,,240,142,96,91,61,48,,,,,,88,59,379,239,12,142,96,91,61,48,,
01014205,Touro College,2016,2015,,,105,126,25,7,3,2,580,,,,,240,,,,,,,,,,,88,50,418,347,12,147,92,43,53,46,,
01014205,Touro College,2017,2016,,,105,107,17,7,2,2,416,,,,,181,,,,,,,,,,,88,48,,,,,173,,,,29,33
01014913,Pepperdine University,2011,2010,68,0,149,133,40,14,6,5,2029,1647,0,542,0,111,86,179,,219,116,0,0,,0,0,88,68,1647,542,,86,179,,219,116,,
01014913,Pepperdine University,2012,2011,70,0,142,156,51,13,5,4,1883,1609,0,,,125,107,207,44,209,110,0,0,0,0,0,88,70,1609,,,107,207,44,209,110,,
01014913,Pepperdine University,2013,2012,70,0,139,146,47,10,8,0,1872,1610,0,,,93,104,295,23,196,63,0,0,0,0,0,88,70,1610,,,104,295,23,196,63,,
01014913,Pepperdine University,2014,2013,75,0,153,142,47,11,3,3,2080,1725,0,358,0,159,153,342,12,188,74,0,0,0,0,0,88,75,1725,358,,153,342,12,188,74,,
01014913,Pepperdine University,2015,2014,50,,149,135,48,14,4,1,1752,1471,,317,,141,112,229,10,139,87,,,,,,88,50,1471,317,15,112,229,10,139,87,,
01014913,Pepperdine University,2016,2015,,,128,114,59,9,6,1,1808,,,,,158,,,,,,,,,,,88,50,1675,519,9,153,262,15,159,97,,
01014913,Pepperdine University,2017,2016,,,128,124,56,15,4,1,1949,,,,,183,,,,,,,,,,,88,53,,,,,282,,,,29,20
01039501,University of San Diego,2011,2010,75,35,145,208,46,15,15,4,865,421,153,244,91,247,196,278,,176,40,39,33,,29,12,86,110,574,335,,235,311,,205,52,,
01039501,University of San Diego,2012,2011,75,30,183,134,45,12,20,2,967,593,86,,,230,211,296,11,212,100,19,14,4,17,1,86,105,679,,,230,310,15,229,101,,
01039501,University of San Diego,2013,2012,75,30,182,145,48,11,17,0,1113,579,80,,,268,249,214,19,200,93,19,5,2,10,4,86,105,659,,,268,219,21,210,97,,
01039501,University of San Diego,2014,2013,71,30,178,139,39,11,13,1,778,451,48,292,45,396,234,206,32,193,91,27,12,5,4,2,86,101,499,337,,261,218,37,197,93,,
01039501,University of San Diego,2015,2014,102,,165,126,40,12,9,1,811,568,,412,,270,166,242,18,162,91,,,,,,86,102,568,412,18,166,242,18,162,91,,
01039501,University of San Diego,2016,2015,,,163,135,37,8,9,1,704,,,,,266,,,,,,,,,,,88,81,460,283,17,134,250,32,157,88,,
01039501,University of San Diego,2017,2016,,,157,131,34,12,11,2,718,,,,,174,,,,,,,,,,,88,55,,,,,276,,,,30,10
01085400,Thomas Jefferson School of Law,2011,2010,75,75,102,60,25,23,2,1,695,236,278,109,85,24,19,285,,65,61,5,86,,21,26,88,150,514,194,,24,371,,86,87,,
01085400,Thomas Jefferson School of Law,2012,2011,75,75,106,159,28,31,26,1,633,373,119,,,76,55,332,71,59,53,3,126,30,23,16,88,150,492,,,58,458,101,82,69,,
01085400,Thomas Jefferson School of Law,2013,2012,75,75,106,131,38,29,6,2,603,388,123,,,91,64,313,88,76,94,21,105,31,23,7,88,150,511,,,85,418,119,99,101,,
01085400,Thomas Jefferson School of Law,2014,2013,75,50,118,125,41,21,0,2,1034,600,265,330,100,122,88,97,64,83,108,15,240,24,43,52,89,125,865,430,,103,337,88,126,160,,
01085400,Thomas Jefferson School of Law,2015,2014,65,,112,134,38,19,0,0,1192,743,,210,,138,85,204,68,91,107,,,,,,89,65,743,210,6,85,204,68,91,107,,
01085400,Thomas Jefferson School of Law,2016,2015,,,114,134,37,13,1,0,772,,,,,133,,,,,,,,,,,89,60,471,126,6,95,179,67,75,153,,
01085400,Thomas Jefferson School of Law,2017,2016,,,99,125,32,9,0,0,628,,,,,134,,,,,,,,,,,89,60,,,,,213,,,,29,28
01164901,Loyola Marymount University-Los Angeles,2011,2010,86,58,143,180,46,12,10,9,1780,730,516,304,267,286,206,226,,207,61,54,49,,25,4,87,144,1246,571,,260,275,,232,65,,
01164901,Loyola Marymount University-Los Angeles,2012,2011,86,58,112,174,41,19,8,5,1605,754,429,,,290,216,262,26,209,91,46,42,8,25,11,87,144,1183,,,262,304,34,234,102,,
01164901,Loyola Marymount University-Los Angeles,2013,2012,86,40,156,196,38,14,15,5,1806,863,515,,,250,125,374,11,217,23,38,79,9,28,2,87,126,1378,,,163,453,20,245,25,,
01164901,Loyola Marymount University-Los Angeles,2014,2013,68,49,102,135,33,16,8,4,1869,855,484,252,49,280,141,201,14,169,13,21,24,9,16,3,87,117,1339,301,,162,225,23,185,16,,
01164901,Loyola Marymount University-Los Angeles,2015,2014,61,,229,183,38,8,15,3,1669,1069,,251,,238,166,198,35,215,91,,,,,,87,61,1069,251,14,166,198,35,215,91,,
01164901,Loyola Marymount University-Los Angeles,2016,2015,,,186,202,35,9,8,5,1670,,,,,311,,,,,,,,,,,87,62,1159,219,17,169,353,19,188,89,,
01164901,Loyola Marymount University-Los Angeles,2017,2016,,,225,255,36,16,13,1,1515,,,,,342,,,,,,,,,,,87,66,,,,,283,,,,31,11
01193400,Vermont Law School,2011,2010,75,0,132,100,61,11,3,0,674,496,0,395,0,110,77,188,,123,35,0,0,,0,0,87,75,496,395,,77,188,,123,35,,
01193400,Vermont Law School,2012,2011,90,0,127,119,28,14,1,0,585,449,0,,,114,98,240,102,119,35,0,0,0,0,0,87,90,449,,,98,240,102,119,35,,
01193400,Vermont Law School,2013,2012,60,0,149,98,19,7,2,0,375,258,0,,,123,95,181,111,244,35,0,0,0,0,0,87,60,258,,,95,181,111,244,35,,
01193400,Vermont Law School,2014,2013,63,0,115,98,21,8,1,0,586,447,0,353,0,112,80,65,68,229,30,0,0,0,0,0,87,63,447,353,,80,65,68,229,30,,
01193400,Vermont Law School,2015,2014,74,,138,121,40,3,0,0,621,455,,772,,195,131,120,61,115,33,,,,,,87,74,455,772,9,131,120,61,115,33,,
01193400,Vermont Law School,2016,2015,,,123,84,20,4,0,0,351,,,,,152,,,,,,,,,,,87,65,236,397,12,93,86,46,101,40,,
01193400,Vermont Law School,2017,2016,,,143,129,21,4,0,0,386,,,,,141,,,,,,,,,,,87,68,,,,,91,,,,32,25
01262700,Western Michigan University,2011,2010,50,50,268,488,152,109,81,15,5578,751,2948,1192,4681,574,74,171,,99,17,290,671,,391,68,90,100,3699,5873,,364,842,,490,85,,
01262700,Western Michigan University,2012,2011,51,51,274,956,88,46,44,7,8340,1131,4438,,,700,87,175,40,128,17,342,687,156,504,69,90,102,5569,,,429,862,196,632,86,,
01262700,Western Michigan University,2013,2012,41,41,294,916,86,40,15,2,7489,846,3990,,,657,72,152,33,79,32,333,701,155,373,147,90,82,4836,,,405,853,188,452,179,,
01262700,Western Michigan University,2014,2013,29,29,245,871,89,21,8,0,6212,533,2700,828,4191,444,42,113,26,53,16,210,570,130,271,83,90,58,3233,5019,,252,683,156,324,99,,
01262700,Western Michigan University,2015,2014,27,,194,701,59,8,0,1,3799,2045,,3254,,442,252,517,128,198,49,,,,,,90,27,2045,3254,14,252,517,128,198,49,,
01262700,Western Michigan University,2016,2015,,,182,561,50,3,2,0,3047,,,,,487,,,,,,,,,,,90,29,1352,2470,11,163,325,88,170,42,,
01262700,Western Michigan University,2017,2016,,,124,435,64,6,0,0,2086,,,,,354,,,,,,,,,,,90,26,,,,,275,,,,30,36
01310300,California Western School of Law,2011,2010,80,0,118,130,28,12,20,2,1794,1156,159,493,62,74,60,183,,72,37,7,13,,8,3,89,80,1315,555,,67,196,,80,40,,
01310300,California Western School of Law,2012,2011,78,0,120,157,35,9,10,9,1512,1008,136,,,88,56,148,23,133,57,7,17,2,14,7,89,78,1144,,,63,165,25,147,64,,
01310300,California Western School of Law,2013,2012,65,0,113,172,25,13,18,1,1501,1018,183,,,76,52,157,17,137,55,4,25,1,22,8,89,65,1201,,,56,182,18,159,63,,
01310300,California Western School of Law,2014,2013,73,0,110,177,22,9,11,3,1584,959,173,141,33,98,61,119,18,114,49,19,24,4,13,8,89,73,1132,174,,80,143,22,127,57,,
01310300,California Western School of Law,2015,2014,76,,109,151,23,9,9,3,1522,1266,,148,,137,82,153,34,117,48,,,,,,89,76,1266,148,7,82,153,34,117,48,,
01310300,California Western School of Law,2016,2015,,,103,178,11,9,11,4,1448,,,,,130,,,,,,,,,,,90,75,1101,256,7,104,132,46,105,54,,
01310300,California Western School of Law,2017,2016,,,107,156,9,6,9,6,1328,,,,,99,,,,,,,,,,,90,78,,,,,166,,,,30,29
02053000,Liberty University,2011,2010,60,0,53,40,28,6,2,0,535,535,0,45,0,22,11,84,,32,29,0,0,,0,0,90,60,535,45,,11,84,,32,29,,
02053000,Liberty University,2012,2011,50,0,65,46,22,11,0,0,413,369,0,,,20,11,81,6,23,55,0,0,0,0,0,90,50,369,,,11,81,6,23,55,,
02053000,Liberty University,2013,2012,43,0,66,59,25,3,0,0,489,473,0,,,23,22,73,11,19,54,0,0,0,0,0,90,43,473,,,22,73,11,19,54,,
02053000,Liberty University,2014,2013,35,0,74,57,19,3,0,0,511,477,0,85,0,24,22,50,7,36,44,0,0,0,0,0,90,35,477,85,,22,50,7,36,44,,
02053000,Liberty University,2015,2014,40,,74,51,18,3,0,0,484,437,,133,,24,18,48,8,34,68,,,,,,90,40,437,133,2,18,48,8,34,68,,
02053000,Liberty University,2016,2015,,,66,50,24,2,0,0,480,,,,,22,,,,,,,,,,,90,27,363,125,2,17,49,4,40,57,,
02053000,Liberty University,2017,2016,,,41,36,3,1,0,0,532,,,,,22,,,,,,,,,,,90,26,,,,,58,,,,30,36
02179937,Western State College of Law,2011,2010,56,34,50,63,26,6,0,0,393,160,112,86,25,20,8,46,,27,11,3,18,,13,6,88,90,272,111,,11,64,,40,17,,
02179937,Western State College of Law,2012,2011,55,26,56,46,25,12,0,0,387,182,103,,,30,12,46,6,29,15,3,8,7,14,18,88,81,285,,,15,54,13,43,33,,
02179937,Western State College of Law,2013,2012,37,26,60,70,24,13,5,0,625,339,130,,,30,12,58,6,41,21,6,8,8,14,12,88,63,469,,,18,66,14,55,33,,
02179937,Western State College of Law,2014,2013,37,22,64,71,24,11,1,0,683,391,144,137,22,32,19,55,4,41,21,6,17,6,15,5,88,59,535,159,,25,72,10,56,26,,
02179937,Western State College of Law,2015,2014,31,,58,76,24,3,0,0,596,411,,126,,30,22,59,8,46,22,,,,,,88,31,411,126,1,22,59,8,46,22,,
02179937,Western State College of Law,2016,2015,,,53,76,20,2,1,0,496,,,,,30,,,,,,,,,,,88,38,365,89,1,24,48,14,39,29,,
02179937,Western State College of Law,2017,2016,,,51,81,25,1,0,0,352,,,,,30,,,,,,,,,,,88,41,,,,,47,,,,30,33
03091300,Regent University,2011,2010,80,80,69,86,14,17,3,1,486,315,13,45,2,56,23,79,,61,51,2,4,,1,0,90,160,328,47,,25,83,,62,51,,
03091300,Regent University,2012,2011,75,75,76,74,9,14,6,0,475,325,12,,,71,36,72,49,76,55,0,4,1,1,0,90,150,337,,,36,76,50,77,55,,
03091300,Regent University,2013,2012,72,72,80,79,12,13,4,0,186,169,5,,,69,43,78,40,78,61,1,2,1,0,0,90,144,174,,,44,80,41,78,61,,
03091300,Regent University,2014,2013,52,10,77,123,16,8,5,0,501,378,15,16,2,86,46,102,53,91,53,2,5,2,0,0,90,62,393,18,,48,107,55,91,53,,
03091300,Regent University,2015,2014,40,,66,128,3,2,0,0,480,272,,47,,66,30,80,44,37,57,,,,,,90,40,272,47,10,30,80,44,37,57,,
03091300,Regent University,2016,2015,,,70,84,10,11,0,0,305,,,,,185,,,,,,,,,,,90,41,218,53,8,32,87,43,51,57,,
03091300,Regent University,2017,2016,,,72,60,14,4,0,0,207,,,,,84,,,,,,,,,,,90,36,,,,,87,,,,30,60
03173300,Atlanta's John Marshall Law School,2011,2010,49,46,101,61,33,7,0,0,0,0,0,71,17,0,0,70,,21,35,0,7,,6,10,88,95,0,88,,0,77,,27,45,,
03173300,Atlanta's John Marshall Law School,2012,2011,47,57,76,111,49,24,1,0,954,609,203,,,8,4,203,5,23,39,0,30,4,5,6,88,104,812,,,4,233,9,28,45,,
03173300,Atlanta's John Marshall Law School,2013,2012,76,54,175,150,40,5,0,0,1186,759,215,,,8,4,180,12,15,31,0,39,4,8,12,88,130,974,,,4,219,16,23,43,,
03173300,Atlanta's John Marshall Law School,2014,2013,64,48,153,143,39,9,0,0,0,0,0,14,10,16,3,148,2,0,0,11,63,4,0,0,88,112,0,24,,14,211,6,0,0,,
03173300,Atlanta's John Marshall Law School,2015,2014,49,,104,69,27,8,0,0,177,115,,31,,10,10,155,6,27,39,,,,,,88,49,115,31,2,10,155,6,27,39,,
03173300,Atlanta's John Marshall Law School,2016,2015,,,114,75,26,13,0,0,321,,,,,4,,,,,,,,,,,88,55,260,49,1,3,207,5,25,34,,
03173300,Atlanta's John Marshall Law School,2017,2016,,,66,81,28,11,1,0,342,,,,,0,,,,,,,,,,,88,53,,,,,161,,,,30,41
03191300,City University of New York,2011,2010,80,0,52,48,24,9,4,7,624,580,0,454,0,220,234,46,,51,40,0,0,,0,0,91,80,580,454,,234,46,,51,40,,
03191300,City University of New York,2012,2011,85,0,67,51,20,3,2,3,545,486,0,,,138,133,49,68,127,28,0,0,0,0,0,91,85,486,,,133,49,68,127,28,,
03191300,City University of New York,2013,2012,65,0,66,43,21,3,3,2,451,388,0,,,142,138,43,78,52,28,0,0,0,0,0,91,65,388,,,138,43,78,52,28,,
03191300,City University of New York,2014,2013,62,0,65,50,21,1,0,3,416,324,0,372,0,150,147,52,95,58,29,0,0,0,0,0,86,62,324,372,,147,52,95,58,29,,
03191300,City University of New York,2015,2014,55,,82,52,13,3,1,1,369,294,,452,,130,120,33,51,64,33,,,,,,86,55,294,452,8,120,33,51,64,33,,
03191300,City University of New York,2016,2015,,,74,43,18,2,1,0,424,,,,,122,,,,,,,,,,,86,58,361,236,7,91,84,74,73,29,,
03191300,City University of New York,2017,2016,,,75,45,19,2,3,0,576,,,,,104,,,,,,,,,,,86,78,,,,,38,,,,30,46
03374300,Florida Coastal School of Law,2011,2010,75,0,125,158,82,51,12,1,2434,2112,0,372,0,150,150,273,,64,145,0,0,,0,0,90,75,2112,372,,150,273,,64,145,,
03374300,Florida Coastal School of Law,2012,2011,80,80,152,183,71,45,20,1,2360,2129,0,,,175,169,370,31,71,207,0,0,0,0,0,90,160,2129,,,169,370,31,71,207,,
03374300,Florida Coastal School of Law,2013,2012,70,0,158,202,76,38,14,1,1660,1424,0,,,335,299,402,29,50,203,0,0,0,0,16,90,70,1424,,,299,402,29,50,219,,
03374300,Florida Coastal School of Law,2014,2013,58,20,152,192,52,42,11,1,2160,1982,0,844,0,308,277,434,29,56,216,0,0,0,0,0,90,78,1982,844,,277,434,29,56,216,,
03374300,Florida Coastal School of Law,2015,2014,70,,137,201,52,20,11,1,1773,1272,,1177,,210,210,326,24,144,215,,,,,,93,70,1272,1177,14,210,326,24,144,215,,
03374300,Florida Coastal School of Law,2016,2015,,,102,120,44,24,1,0,563,,,,,279,,,,,,,,,,,90,60,446,968,16,279,255,12,135,154,,
03374300,Florida Coastal School of Law,2017,2016,,,101,125,53,12,0,1,350,,,,,259,,,,,,,,,,,90,60,,,,,200,,,,30,43
03559300,Appalachian School of Law,2011,2010,147,0,44,18,10,3,10,0,533,434,0,94,0,0,0,124,,48,35,0,0,,0,0,90,147,434,94,,0,124,,48,35,,
03559300,Appalachian School of Law,2012,2011,144,0,43,28,12,0,10,0,609,350,0,,,0,0,95,1,11,17,0,0,0,0,0,90,144,350,,,0,95,1,11,17,,
03559300,Appalachian School of Law,2013,2012,59,3,55,36,12,0,9,0,400,251,0,,,0,0,89,9,13,8,0,0,0,0,0,90,62,251,,,0,89,9,13,8,,
03559300,Appalachian School of Law,2014,2013,60,0,54,44,7,7,3,0,300,222,0,95,0,140,22,54,2,59,13,0,0,0,0,0,90,60,222,95,,22,54,2,59,13,,
03559300,Appalachian School of Law,2015,2014,50,,44,31,10,3,0,0,220,144,,106,,130,28,46,3,42,20,,,,,,90,50,144,106,13,28,46,3,42,20,,
03559300,Appalachian School of Law,2016,2015,,,56,46,10,0,0,0,220,,,,,26,,,,,,,,,,,90,37,111,16,3,8,27,10,24,9,,
03559300,Appalachian School of Law,2017,2016,,,48,41,6,1,0,0,240,,,,,0,,,,,,,,,,,93,36,,,,,35,,,,31,36
03691400,Ave Maria School of Law,2011,2010,101,0,76,47,15,4,10,1,124,90,0,254,0,43,36,51,,49,27,0,0,,0,0,90,101,90,254,,36,51,,49,27,,
03691400,Ave Maria School of Law,2012,2011,76,0,74,63,22,8,14,0,421,303,0,,,46,43,78,28,67,49,0,0,0,0,0,90,76,303,,,43,78,28,67,49,,
03691400,Ave Maria School of Law,2013,2012,59,0,79,68,20,7,9,1,267,175,0,,,44,38,48,40,58,24,0,0,0,0,0,90,59,175,,,38,48,40,58,24,,
03691400,Ave Maria School of Law,2014,2013,75,0,80,78,17,10,0,0,198,120,0,176,0,45,38,48,38,50,64,0,0,0,0,0,90,75,120,176,,38,48,38,50,64,,
03691400,Ave Maria School of Law,2015,2014,100,,80,73,9,4,0,0,210,120,,98,,33,23,48,23,47,40,,,,,,90,100,120,98,4,23,48,23,47,40,,
03691400,Ave Maria School of Law,2016,2015,,,91,94,12,4,0,0,90,,,,,29,,,,,,,,,,,90,43,59,97,3,22,65,16,31,41,,
03691400,Ave Maria School of Law,2017,2016,,,78,80,16,3,0,0,160,,,,,78,,,,,,,,,,,90,48,,,,,71,,,,33,35
04096300,Charleston School of Law,2011,2010,63,50,114,111,34,34,1,0,614,340,94,238,86,0,0,92,,96,29,0,67,,7,6,88,113,434,324,,0,159,,103,35,,
04096300,Charleston School of Law,2012,2011,58,50,111,118,25,34,1,0,902,538,174,,,0,0,65,13,93,23,0,16,3,6,7,88,108,712,,,0,81,16,99,30,,
04096300,Charleston School of Law,2013,2012,48,35,100,126,36,21,1,0,979,451,109,,,0,0,68,13,77,40,0,11,9,7,5,88,83,560,,,0,79,22,84,45,,
04096300,Charleston School of Law,2014,2013,57,14,107,134,34,11,2,0,979,407,89,215,42,0,0,57,8,45,43,0,12,4,5,2,90,71,496,257,,0,69,12,50,45,,
04096300,Charleston School of Law,2015,2014,57,,78,93,28,9,0,0,707,372,,169,,0,0,67,21,68,63,,,,,,90,57,372,169,0,0,67,21,68,63,,
04096300,Charleston School of Law,2016,2015,,,74,79,28,4,2,0,790,,,,,0,,,,,,,,,,,90,43,519,105,0,0,60,32,86,66,,
04096300,Charleston School of Law,2017,2016,,,86,105,20,10,4,0,508,,,,,0,,,,,,,,,,,90,68,,,,,88,,,,30,32
04131400,Arizona Summit Law School,2011,2010,62,58,60,95,30,15,0,0,200,88,44,46,31,180,65,127,,45,8,8,14,,20,3,87,120,132,77,,73,141,,65,11,,
04131400,Arizona Summit Law School,2012,2011,70,70,66,139,46,23,3,0,310,229,44,,,120,73,208,95,140,14,10,23,17,11,2,87,140,273,,,83,231,112,151,16,,
04131400,Arizona Summit Law School,2013,2012,48,28,83,187,50,28,0,0,385,259,55,,,150,107,267,134,106,17,9,47,23,12,3,87,76,314,,,116,314,157,118,20,,
04131400,Arizona Summit Law School,2014,2013,65,35,85,156,57,22,12,0,0,0,0,0,0,0,64,319,101,130,0,27,75,33,12,0,87,100,0,0,,91,394,134,142,0,,
04131400,Arizona Summit Law School,2015,2014,38,,106,193,47,9,0,0,945,687,,68,,140,101,380,145,114,17,,,,,,87,38,687,68,8,101,380,145,114,17,,
04131400,Arizona Summit Law School,2016,2015,,,96,116,27,7,0,0,860,,,,,302,,,,,,,,,,,87,21,284,177,9,123,244,36,51,10,,
04131400,Arizona Summit Law School,2017,2016,,,61,86,17,3,0,0,171,,,,,91,,,,,,,,,,,90,19,,,,,127,,,,32,57
04143500,Charlotte School of Law,2011,2010,75,60,96,72,32,10,11,2,92,63,21,195,63,204,63,43,,38,18,17,13,,5,5,90,135,84,258,,80,56,,43,23,,
04143500,Charlotte School of Law,2012,2011,70,60,117,78,38,9,8,5,410,310,76,,,137,101,128,12,40,35,7,0,4,6,3,90,130,386,,,108,128,16,46,38,,
04143500,Charlotte School of Law,2013,2012,56,60,152,131,63,34,24,0,1596,930,309,,,225,102,128,30,80,44,33,42,10,26,14,90,116,1239,,,135,170,40,106,58,,
04143500,Charlotte School of Law,2014,2013,57,60,161,167,76,39,21,0,1625,1133,492,589,104,256,163,158,26,110,62,42,57,10,29,17,90,117,1625,693,,205,215,36,139,79,,
04143500,Charlotte School of Law,2015,2014,48,,167,222,83,30,14,0,2481,1941,,556,,253,167,351,20,109,49,,,,,,90,48,1941,556,12,167,351,20,109,49,,
