schoolid,schoolname,calendaryear,sprfactotal,sprftfactotal,sprftfacother,spradminfactotal,sprptfactotal,fallfactotal,fallftfactotal,fallftfacother,falladminfactotal,fallptfactotal,sprfacmen,sprftfacmen,sprotherftfacmen,spradminfacmen,sprptfacmen,fallfacmen,fallftfacmen,fallotherftfacmen,falladminfacmen,fallptfacmen,sprfacwomen,sprftfacwomen,sprotherftfacwomen,spradminfacwomen,sprptfacwomen,fallfacwomen,fallftfacwomen,fallotherftfacwomen,falladminfacwomen,fallptfacwomen,fallfacother,sprfacother,fallfacminority,sprfacminority,fallftfacminority,sprftfacminority,fallotherftfacminority,sprotherftfacminority,falladminfacother,spradminfacother,falladminfacminority,spradminfacminority,fallptfacminority,sprptfacminority,fallptfacother,sprptfacother
00318500,University of Tulsa,2015,42,20,0,6,16,40,22,0,7,11,23,11,,1,11,21,12,,1,8,19,9,,5,5,19,10,,6,3,0,0,4,4,2,2,,,0,0,2,1,0,1,0,0
00318500,University of Tulsa,2016,39,18,0,6,15,36,17,0,7,12,21,10,,1,10,17,9,,1,7,18,8,,5,5,19,8,,6,5,0,0,5,2,1,0,,,0,0,2,2,2,0,0,0
00319100,Concordia Law School,2012,7,1,,5,1,15,3,,6,5,2,0,0,2,0,6,2,0,2,2,5,1,0,3,1,9,1,1,4,3,,,1,0,0,0,0,0,,,1,0,0,0,,
00319100,Concordia Law School,2013,14,3,,5,4,19,7,,5,6,5,1,1,2,1,7,2,1,2,2,9,2,1,3,3,12,5,0,3,4,,,2,1,1,0,0,0,,,1,1,0,0,,
00319100,Concordia Law School,2014,15,1,,8,6,32,8,,8,16,4,1,,2,1,16,4,,2,10,11,0,,6,5,16,4,,6,6,0,0,3,1,1,0,,,0,0,1,1,1,0,0,0
00319100,Concordia Law School,2015,36,9,0,9,18,31,10,0,8,13,15,6,,3,6,17,7,,3,7,21,3,,6,12,14,3,,5,6,0,0,4,2,2,1,,,0,0,2,1,0,0,0,0
00319100,Concordia Law School,2016,38,8,0,10,20,28,8,0,9,11,21,6,,4,11,15,6,,3,6,17,2,,6,9,13,2,,6,5,0,0,4,5,2,2,,,0,0,2,2,0,1,0,0
00319700,Lewis and Clark College,2011,112,55,2,14,41,110,52,3,12,43,64,31,0,6,27,62,29,0,5,28,48,24,2,8,14,48,23,3,7,15,,,11,15,7,8,1,0,,,1,1,2,6,,
00319700,Lewis and Clark College,2012,129,47,0,13,69,108,51,0,13,44,76,26,0,6,44,56,29,0,6,21,53,21,0,7,25,52,22,0,7,23,,,12,14,6,5,0,0,,,1,1,5,8,,
00319700,Lewis and Clark College,2013,121,54,0,17,50,107,50,0,17,40,68,30,0,6,32,63,28,0,6,29,53,24,0,11,18,44,22,0,11,11,,,11,17,6,8,0,0,,,1,1,4,8,,
00319700,Lewis and Clark College,2014,115,50,,13,52,95,47,,13,35,60,26,,3,31,51,28,,2,21,55,24,,10,21,44,19,,11,14,0,0,13,12,7,6,,,0,0,1,1,5,5,0,0
00319700,Lewis and Clark College,2015,125,42,0,11,72,91,40,0,11,40,79,26,,2,51,54,26,,2,26,46,16,,9,21,37,14,,9,14,0,0,14,16,5,6,,,0,0,1,1,8,9,0,0
00319700,Lewis and Clark College,2016,116,47,0,9,60,80,37,0,10,33,70,29,,2,39,45,23,,3,19,46,18,,7,21,35,14,,7,14,0,0,14,16,6,8,,,0,0,2,1,6,7,0,0
00322300,University of Oregon,2011,68,29,3,3,33,59,30,2,4,23,34,16,0,1,17,32,17,0,1,14,34,13,3,2,16,27,13,2,3,9,,,8,10,7,7,1,1,,,0,0,0,2,,
00322300,University of Oregon,2012,66,26,5,5,30,58,27,4,5,22,31,12,2,1,16,29,13,1,1,14,35,14,3,4,14,29,14,3,4,8,,,7,10,5,7,1,1,,,0,0,1,2,,
00322300,University of Oregon,2013,60,23,3,5,29,66,27,4,4,31,30,11,1,1,17,37,14,1,1,21,30,12,2,4,12,29,13,3,3,10,,,7,5,5,4,1,0,,,0,0,1,1,,
00322300,University of Oregon,2014,60,29,,3,28,58,27,,2,29,32,15,,1,16,34,13,,1,20,28,14,,2,12,24,14,,1,9,0,0,7,8,6,7,,,0,0,0,0,1,1,0,0
00322300,University of Oregon,2015,67,26,0,4,37,60,29,0,3,28,39,14,,1,24,30,11,,1,18,28,12,,3,13,30,18,,2,10,0,0,9,8,7,6,,,0,0,0,0,2,2,0,0
00322300,University of Oregon,2016,73,28,0,5,40,60,27,0,6,27,33,12,,1,20,29,10,,2,17,40,16,,4,20,31,17,,4,10,0,0,9,12,6,7,,,0,0,3,2,0,3,0,0
00322700,Willamette University,2011,56,27,4,6,19,49,25,4,6,14,39,18,2,4,15,36,17,2,4,13,17,9,2,2,4,13,8,2,2,1,,,6,7,4,5,1,1,,,0,0,1,1,,
00322700,Willamette University,2012,52,24,5,6,17,42,25,2,4,11,36,15,3,4,14,31,16,2,3,10,16,9,2,2,3,11,9,0,1,1,,,7,7,5,4,1,1,,,0,0,1,2,,
00322700,Willamette University,2013,49,29,2,3,15,47,25,3,4,15,35,18,2,2,13,30,14,2,2,12,14,11,0,1,2,17,11,1,2,3,,,7,6,4,4,1,1,,,1,0,1,1,,
00322700,Willamette University,2014,48,26,,3,19,37,27,,3,7,30,15,,2,13,23,15,,2,6,18,11,,1,6,14,12,,1,1,0,0,7,7,5,5,,,0,0,1,1,1,1,0,0
00322700,Willamette University,2015,51,30,0,3,18,42,26,0,3,13,33,18,,2,13,28,18,,2,8,18,12,,1,5,14,8,,1,5,0,0,6,7,5,6,,,0,0,1,1,0,0,0,0
00322700,Willamette University,2016,50,28,0,3,19,45,27,0,3,15,34,19,,2,13,30,18,,2,10,16,9,,1,6,15,9,,1,5,0,0,5,6,4,5,,,0,0,1,1,0,0,0,0
00325600,Drexel University,2011,79,25,4,6,44,65,24,5,8,28,48,14,0,4,30,35,12,0,6,17,31,11,4,2,14,30,12,5,2,11,,,10,12,6,5,1,1,,,1,1,2,5,,
00325600,Drexel University,2012,76,23,2,10,41,68,25,0,9,34,43,12,1,5,25,38,12,0,5,21,33,11,1,5,16,30,13,0,4,13,,,8,13,5,5,0,0,,,1,2,2,6,,
00325600,Drexel University,2013,75,25,0,12,38,76,26,1,11,38,39,11,0,6,22,38,12,0,6,20,36,14,0,6,16,38,14,1,5,18,,,11,12,6,5,0,0,,,1,2,4,5,,
00325600,Drexel University,2014,81,27,,10,44,74,27,,11,36,45,11,,6,28,42,12,,6,24,36,16,,4,16,32,15,,5,12,0,0,13,14,6,6,,,0,0,2,1,5,7,0,0
00325600,Drexel University,2015,85,27,0,10,48,76,27,0,10,39,45,12,,6,27,37,12,,6,19,40,15,,4,21,39,15,,4,20,0,0,11,16,6,6,,,0,0,1,1,4,9,0,0
00325600,Drexel University,2016,91,28,0,11,52,75,30,0,10,35,47,12,,6,29,36,13,,6,17,44,16,,5,23,39,17,,4,18,0,0,11,17,7,7,,,0,0,1,2,3,8,0,0
00325800,Duquesne University,2011,83,25,1,8,49,77,23,1,8,45,55,18,0,5,32,53,16,0,4,33,28,7,1,3,17,24,7,1,4,12,,,7,10,3,4,0,0,,,2,2,2,4,,
00325800,Duquesne University,2012,81,25,3,5,48,74,27,2,6,39,56,15,1,3,37,48,18,0,3,27,25,10,2,2,11,26,9,2,3,12,,,6,7,3,4,0,0,,,1,1,2,2,,
00325800,Duquesne University,2013,94,28,1,5,60,69,28,0,5,36,63,18,0,2,43,42,17,0,2,23,31,10,1,3,17,27,11,0,3,13,,,5,7,3,3,0,0,,,1,1,1,3,,
00325800,Duquesne University,2014,78,26,,7,45,72,25,,7,40,51,15,,3,33,46,15,,4,27,27,11,,4,12,26,10,,3,13,0,0,3,5,2,3,,,0,0,1,1,0,1,0,0
00325800,Duquesne University,2015,79,24,0,5,50,70,26,0,5,39,50,13,,3,34,47,14,,3,30,29,11,,2,16,23,12,,2,9,0,0,6,6,2,1,,,0,0,1,1,3,4,0,0
00325800,Duquesne University,2016,67,22,0,6,39,65,23,0,6,36,41,12,,3,26,37,11,,2,24,26,10,,3,13,28,12,,4,12,0,0,4,7,2,1,,,0,0,1,1,1,5,0,0
00331301,Widener University-Delaware,2011,114,47,4,8,55,108,51,4,10,43,68,25,0,2,41,61,28,0,4,29,46,22,4,6,14,47,23,4,6,14,,,15,13,9,9,0,0,,,2,1,4,3,,
00331301,Widener University-Delaware,2012,119,50,1,11,57,103,51,1,11,40,74,26,0,5,43,62,26,0,5,31,45,24,1,6,14,41,25,1,6,9,,,12,14,8,8,0,0,,,2,2,2,4,,
00331301,Widener University-Delaware,2013,108,47,2,10,49,105,38,1,11,55,68,24,0,4,40,59,21,0,3,35,40,23,2,6,9,46,17,1,8,20,,,12,13,6,8,0,0,,,2,2,4,3,,
00331301,Widener University-Delaware,2014,105,31,,9,65,81,32,,9,40,62,13,,2,47,42,15,,2,25,43,18,,7,18,39,17,,7,15,0,0,9,11,5,5,,,0,0,1,1,3,5,0,0
00331301,Widener University-Delaware,2015,86,29,0,13,44,76,31,0,11,34,48,13,,5,30,40,11,,5,24,38,16,,8,14,36,20,,6,10,0,0,9,10,6,5,,,0,0,1,1,2,4,0,0
00331301,Widener University-Delaware,2016,63,29,0,7,27,60,24,0,7,29,36,13,,4,19,32,8,,4,20,27,16,,3,8,28,16,,3,9,0,0,7,7,4,6,,,0,0,1,1,2,0,0,0
00331302,Widener Commonwealth,2011,53,24,1,7,21,54,23,2,7,22,30,14,0,2,14,28,13,0,2,13,23,10,1,5,7,26,10,2,5,9,,,4,6,1,4,1,0,,,2,2,0,0,,
00331302,Widener Commonwealth,2012,50,24,3,8,15,45,22,2,8,13,27,14,0,3,10,25,12,0,3,10,23,10,3,5,5,20,10,2,5,3,,,5,7,2,3,1,1,,,2,2,0,1,,
00331302,Widener Commonwealth,2013,48,24,2,7,15,43,20,2,8,13,26,13,0,3,10,23,11,0,3,9,22,11,2,4,5,20,9,2,5,4,,,5,5,2,3,1,1,,,2,1,0,0,,
00331302,Widener Commonwealth,2014,42,20,,8,14,39,18,,7,14,25,10,,4,11,22,10,,3,9,17,10,,4,3,17,8,,4,5,0,0,3,4,2,3,,,0,0,1,1,0,0,0,0
00331302,Widener Commonwealth,2015,42,16,0,7,19,34,14,0,7,13,25,6,,4,15,19,6,,4,9,17,10,,3,4,15,8,,3,4,0,0,3,3,3,3,,,0,0,0,0,0,0,0,0
00331302,Widener Commonwealth,2016,36,12,0,6,18,37,13,0,6,18,19,5,,4,10,22,5,,4,13,17,7,,2,8,15,8,,2,5,0,0,2,3,2,2,,,0,0,0,0,0,1,0,0
00332900,Pennsylvania State University-Penn State Law,2015,63,50,0,13,0,61,48,0,13,0,35,29,,6,0,34,28,,6,0,28,21,,7,0,27,20,,7,0,0,0,9,9,7,7,,,0,0,2,2,0,0,0,0
00332900,Pennsylvania State University-Penn State Law,2016,58,34,0,9,15,49,31,0,11,7,35,20,,6,9,28,17,,7,4,23,14,,3,6,21,14,,4,3,0,0,6,8,5,6,,,0,0,1,1,0,1,0,0
00332922,Pennsylvania State University,2011,99,54,3,16,26,87,53,2,15,17,59,31,3,7,18,48,30,2,6,10,40,23,0,9,8,39,23,0,9,7,,,10,11,6,7,1,1,,,2,2,1,1,,
00332922,Pennsylvania State University,2012,88,49,5,14,20,85,51,1,14,19,51,28,4,6,13,50,32,0,6,12,37,21,1,8,7,35,19,1,8,7,,,11,11,8,8,0,0,,,2,2,1,1,,
00332922,Pennsylvania State University,2013,87,49,4,14,20,85,47,2,12,24,51,29,3,6,13,48,28,1,4,15,36,20,1,8,7,37,19,1,8,9,,,11,12,7,9,0,0,,,2,2,2,1,,
00332922,Pennsylvania State University,2014,80,48,,13,19,79,47,,13,19,47,28,,6,13,43,27,,6,10,33,20,,7,6,36,20,,7,9,0,0,10,10,7,7,,,0,0,2,2,1,1,0,0
00332923,Pennsylvania State University-Dickinson School of Law,2015,34,17,0,7,10,34,19,0,6,9,17,8,,2,7,15,9,,2,4,17,9,,5,3,19,10,,4,5,0,0,3,1,2,0,,,0,0,0,1,1,0,0,0
00332923,Pennsylvania State University-Dickinson School of Law,2016,33,18,0,6,9,33,18,0,6,9,16,7,,2,7,15,7,,2,6,17,11,,4,2,18,11,,4,3,0,0,4,5,2,2,,,0,0,1,1,1,2,0,0
00337101,Temple University,2011,195,60,0,11,124,173,58,0,12,103,122,35,0,5,82,100,34,0,5,61,73,25,0,6,42,73,24,0,7,42,,,29,35,13,15,0,0,,,2,2,14,18,,
00337101,Temple University,2012,195,57,0,14,124,177,55,0,12,110,121,34,0,7,80,110,32,0,6,72,74,23,0,7,44,67,23,0,6,38,,,28,28,11,14,0,0,,,1,2,16,12,,
00337101,Temple University,2013,202,55,0,12,135,177,58,0,12,107,118,31,0,6,81,105,34,0,6,65,84,24,0,6,54,72,24,0,6,42,,,29,26,13,10,0,0,,,1,1,15,15,,
00337101,Temple University,2014,190,57,,12,121,158,58,,12,88,113,33,,6,74,96,32,,6,58,77,24,,6,47,61,26,,6,29,1,0,29,28,13,13,,,0,0,1,1,15,14,1,0
00337101,Temple University,2015,191,58,0,10,123,171,60,0,11,100,115,31,,5,79,103,31,,5,67,75,27,,5,43,67,29,,6,32,1,1,30,29,13,13,,,0,0,1,1,16,15,1,1
00337101,Temple University,2016,199,57,0,11,131,166,54,0,10,102,119,29,,5,85,99,29,,5,65,79,28,,6,45,67,25,,5,37,0,1,32,25,12,13,,,0,0,0,1,20,11,0,1
00337800,University of Pennsylvania,2011,130,65,7,6,52,115,62,7,1,45,94,48,0,3,43,81,47,0,1,33,36,17,7,3,9,34,15,7,0,12,,,14,15,8,6,2,2,,,0,0,4,7,,
00337800,University of Pennsylvania,2012,129,61,9,6,53,131,65,8,5,53,97,46,3,3,45,85,42,1,3,39,32,15,6,3,8,46,23,7,2,14,,,18,18,10,10,1,2,,,2,1,5,5,,
00337800,University of Pennsylvania,2013,141,61,2,6,72,141,62,6,5,68,101,43,0,4,54,92,44,1,3,44,40,18,2,2,18,49,18,5,2,24,,,20,19,9,9,1,0,,,2,0,8,10,,
00337800,University of Pennsylvania,2014,156,70,,7,79,146,71,,4,71,111,49,,4,58,102,50,,3,49,45,21,,3,21,44,21,,1,22,0,0,20,27,9,11,,,0,0,2,0,9,16,0,0
00337800,University of Pennsylvania,2015,162,70,0,9,83,160,75,0,9,76,107,44,,4,59,107,48,,4,55,55,26,,5,24,53,27,,5,21,0,0,25,28,13,10,,,0,0,2,3,10,15,0,0
00337800,University of Pennsylvania,2016,150,79,0,9,62,150,71,0,4,75,102,53,,3,46,100,47,,2,51,48,26,,6,16,50,24,,2,24,0,0,28,30,15,16,,,0,0,1,3,12,11,0,0
00337900,University of Pittsburgh,2011,119,44,3,11,61,107,40,4,11,52,77,24,3,4,46,66,22,3,4,37,42,20,0,7,15,41,18,1,7,15,,,8,8,5,4,0,0,,,0,0,3,4,,
00337900,University of Pittsburgh,2012,128,40,5,11,72,108,39,5,10,54,83,23,4,4,52,70,25,2,5,38,45,17,1,7,20,38,14,3,5,16,,,11,8,6,3,1,1,,,1,0,3,4,,
00337900,University of Pittsburgh,2013,129,39,6,10,74,109,36,3,10,60,82,22,2,5,53,72,21,1,5,45,47,17,4,5,21,37,15,2,5,15,,,10,11,4,5,0,1,,,1,1,5,4,,
00337900,University of Pittsburgh,2014,122,36,,9,77,104,37,,8,59,79,19,,4,56,69,21,,3,45,43,17,,5,21,35,16,,5,14,0,0,7,9,2,4,,,0,0,1,1,4,4,0,0
00337900,University of Pittsburgh,2015,119,35,0,8,76,108,43,0,10,55,77,20,,4,53,71,24,,4,43,42,15,,4,23,37,19,,6,12,0,0,12,6,7,2,,,0,0,1,1,4,3,0,0
00337900,University of Pittsburgh,2016,118,37,0,8,73,111,41,0,9,61,77,23,,3,51,68,22,,4,42,41,14,,5,22,43,19,,5,19,0,0,12,10,8,6,,,0,0,1,1,3,3,0,0
00338801,Villanova University,2011,124,32,8,17,67,102,32,8,12,50,79,20,2,7,50,64,19,2,5,38,45,12,6,10,17,38,13,6,7,12,,,12,15,4,5,0,0,,,2,2,6,8,,
00338801,Villanova University,2012,127,31,8,18,70,109,31,7,16,55,81,19,2,8,52,65,18,1,7,39,46,12,6,10,18,44,13,6,9,16,,,11,17,3,4,0,0,,,3,3,5,10,,
00338801,Villanova University,2013,128,35,6,17,70,112,35,3,14,60,77,18,2,8,49,67,16,3,6,42,51,17,4,9,21,45,19,0,8,18,,,12,12,3,3,0,0,,,3,3,6,6,,
00338801,Villanova University,2014,116,37,,16,63,81,29,,17,35,72,20,,9,43,48,16,,9,23,44,17,,7,20,31,13,,8,10,2,0,6,14,2,3,,,0,0,2,2,2,9,2,0
00338801,Villanova University,2015,118,32,0,16,70,90,31,0,15,44,73,17,,8,48,54,15,,9,30,45,15,,8,22,36,16,,6,14,0,0,6,11,3,2,,,0,0,2,2,1,7,0,0
00338801,Villanova University,2016,121,30,0,13,78,98,33,0,12,53,82,14,,8,60,61,13,,9,39,39,16,,5,18,37,20,,3,14,0,0,9,14,3,3,,,0,0,2,2,4,9,0,0
00341001,Roger Williams University,2011,67,26,0,6,35,70,27,2,7,34,36,12,0,3,21,43,13,1,3,26,31,14,0,3,14,27,14,1,4,8,,,7,5,3,3,1,0,,,1,0,2,2,,
00341001,Roger Williams University,2012,71,26,1,9,35,57,20,1,5,31,41,12,0,4,25,40,9,1,3,27,30,14,1,5,10,17,11,0,2,4,,,2,5,1,2,0,1,,,0,1,1,1,,
00341001,Roger Williams University,2013,76,18,4,10,44,58,16,4,8,30,43,10,0,4,29,37,10,1,3,23,33,8,4,6,15,21,6,3,5,7,,,5,6,2,2,0,0,,,2,2,1,2,,
00341001,Roger Williams University,2014,70,17,,11,42,56,17,,8,31,43,10,,3,30,33,9,,2,22,27,7,,8,12,23,8,,6,9,0,0,4,6,1,1,,,0,0,2,3,1,2,0,0
00341001,Roger Williams University,2015,69,13,0,11,45,53,14,0,12,27,34,7,,3,24,28,7,,3,18,35,6,,8,21,25,7,,9,9,0,0,3,6,0,1,,,0,0,2,2,1,3,0,0
00341001,Roger Williams University,2016,67,14,0,9,44,50,16,0,9,25,34,7,,3,24,26,7,,3,16,33,7,,6,20,24,9,,6,9,0,0,3,6,0,1,,,0,0,2,2,1,3,0,0
00344800,University of South Carolina,2011,66,35,2,11,18,66,33,1,12,20,42,21,2,5,14,42,21,1,4,16,24,14,0,6,4,24,12,0,8,4,,,6,4,3,4,0,0,,,1,0,2,0,,
00344800,University of South Carolina,2012,75,34,5,12,24,74,37,3,15,19,49,24,3,4,18,46,26,1,3,16,26,10,2,8,6,28,11,2,12,3,,,8,6,5,4,2,1,,,1,1,0,0,,
00344800,University of South Carolina,2013,84,37,4,11,32,76,36,2,14,24,53,25,2,3,23,50,26,1,2,21,31,12,2,8,9,26,10,1,12,3,,,7,9,5,5,1,2,,,1,1,0,1,,
00344800,University of South Carolina,2014,85,38,,12,35,80,38,,14,28,54,26,,3,25,48,24,,3,21,31,12,,9,10,32,14,,11,7,0,0,8,6,6,6,,,0,0,1,0,1,0,0,0
00344800,University of South Carolina,2015,91,35,0,16,40,82,36,0,17,29,57,23,,6,28,49,21,,6,22,34,12,,10,12,33,15,,11,7,0,0,9,4,6,4,,,0,0,0,0,3,0,0,0
00344800,University of South Carolina,2016,93,40,0,16,37,78,36,0,16,26,59,25,,7,27,47,20,,7,20,34,15,,9,10,31,16,,9,6,0,0,8,6,3,5,,,0,0,3,1,2,0,0,0
00347400,University of South Dakota,2011,20,10,1,2,7,19,10,1,0,8,14,8,1,2,3,15,9,1,0,5,6,2,0,0,4,4,1,0,0,3,,,1,0,0,0,0,0,,,0,0,1,0,,
00347400,University of South Dakota,2012,22,12,0,3,7,23,15,0,2,6,16,9,0,2,5,19,12,0,1,6,6,3,0,1,2,4,3,0,1,0,,,0,0,0,0,0,0,,,0,0,0,0,,
00347400,University of South Dakota,2013,20,13,0,3,4,23,14,0,2,7,16,10,0,2,4,16,11,0,1,4,4,3,0,1,0,7,3,0,1,3,,,2,0,0,0,0,0,,,0,0,2,0,,
00347400,University of South Dakota,2014,22,13,,5,4,24,13,,5,6,14,11,,1,2,18,11,,1,6,8,2,,4,2,6,2,,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
00347400,University of South Dakota,2015,25,12,0,6,7,25,11,0,7,7,17,10,,3,4,18,9,,3,6,8,2,,3,3,7,2,,4,1,0,0,3,1,0,0,,,0,0,3,1,0,0,0,0
00347400,University of South Dakota,2016,27,9,0,7,11,26,12,0,7,7,20,8,,4,8,19,9,,4,6,7,1,,3,3,7,3,,3,1,0,0,3,3,0,0,,,0,0,2,3,1,0,0,0
00347900,Belmont University,2011,10,5,2,3,0,11,5,2,3,1,6,3,0,3,0,6,3,0,3,0,4,2,2,0,0,5,2,2,0,1,,,3,3,3,3,0,0,,,0,0,0,0,,
00347900,Belmont University,2012,13,8,1,4,0,20,12,0,3,5,8,4,0,4,0,12,7,0,2,3,5,4,1,0,0,8,5,0,1,2,,,5,4,4,4,0,0,,,1,0,0,0,,
00347900,Belmont University,2013,24,12,3,5,4,29,15,2,3,9,13,7,1,4,1,16,7,1,2,6,11,5,2,1,3,13,8,1,1,3,,,5,6,3,3,1,1,,,1,1,0,1,,
00347900,Belmont University,2014,35,15,,7,13,31,15,,6,10,22,7,,5,10,18,7,,4,7,13,8,,2,3,13,8,,2,3,0,0,7,5,3,4,,,0,0,2,1,2,0,0,0
00347900,Belmont University,2015,22,14,0,8,0,21,13,0,8,0,12,7,,5,0,12,7,,5,0,10,7,,3,0,9,6,,3,0,0,0,4,4,2,2,,,0,0,2,2,0,0,0,0
00347900,Belmont University,2016,34,13,0,7,14,30,13,0,7,10,20,7,,4,9,17,7,,4,6,14,6,,3,5,13,6,,3,4,0,0,5,4,2,2,,,0,0,2,2,1,0,0,0
00350200,Lincoln Memorial University,2014,13,7,,5,1,16,8,,5,3,8,5,,2,1,11,6,,2,3,5,2,,3,0,5,2,,3,0,0,0,4,4,4,4,,,0,0,0,0,0,0,0,0
00350200,Lincoln Memorial University,2015,17,9,0,6,2,16,9,0,6,1,11,7,,2,2,10,5,,4,1,6,2,,4,0,6,4,,2,0,0,0,3,4,2,4,,,0,0,1,0,0,0,0,0
00350200,Lincoln Memorial University,2016,19,9,0,8,2,19,9,0,8,2,12,6,,5,1,12,6,,5,1,7,3,,3,1,7,3,,3,1,0,0,3,3,1,2,,,0,0,2,1,0,0,0,0
00350900,University of Memphis,2011,57,17,1,6,33,51,18,0,5,28,38,12,1,3,22,35,12,0,3,20,19,5,0,3,11,16,6,0,2,8,,,7,8,2,2,0,1,,,0,0,5,5,,
00350900,University of Memphis,2012,53,19,1,3,30,47,18,1,3,25,36,11,0,2,23,28,10,0,2,16,17,8,1,1,7,19,8,1,1,9,,,8,6,3,3,0,1,,,0,0,5,2,,
00350900,University of Memphis,2013,55,19,0,3,33,48,20,0,3,25,35,10,0,2,23,27,11,0,2,14,20,9,0,1,10,21,9,0,1,11,,,10,5,4,2,0,0,,,0,0,6,3,,
00350900,University of Memphis,2014,56,21,,3,32,47,22,,3,22,39,12,,2,25,31,13,,2,16,17,9,,1,7,16,9,,1,6,0,0,9,7,4,4,,,0,0,0,0,5,3,0,0
00350900,University of Memphis,2015,60,19,0,3,38,44,22,0,3,19,41,11,,2,28,28,12,,2,14,19,8,,1,10,16,10,,1,5,0,0,8,7,4,3,,,0,0,0,0,4,4,0,0
00350900,University of Memphis,2016,63,22,0,3,38,48,22,0,3,23,42,12,,2,28,30,12,,2,16,21,10,,1,10,18,10,,1,7,0,0,7,9,3,3,,,0,0,0,0,4,6,0,0
00353000,University of Tennessee,2011,83,28,3,15,37,81,27,3,15,36,46,19,0,5,22,45,17,1,6,21,37,9,3,10,15,36,10,2,9,15,,,4,4,3,3,0,0,,,1,1,0,0,,
00353000,University of Tennessee,2012,87,27,2,16,42,87,28,2,16,41,49,17,1,6,25,50,17,2,6,25,38,10,1,10,17,37,11,0,10,16,,,9,5,4,3,1,0,,,1,1,3,1,,
00353000,University of Tennessee,2013,90,28,2,16,44,94,31,0,16,47,53,17,2,6,28,53,17,0,6,30,37,11,0,10,16,41,14,0,10,17,,,8,5,5,4,0,0,,,1,1,2,0,,
00353000,University of Tennessee,2014,90,31,,15,44,81,27,,15,39,51,17,,6,28,43,14,,6,23,39,14,,9,16,38,13,,9,16,0,0,6,5,4,5,,,0,0,0,0,2,0,0,0
00353000,University of Tennessee,2015,86,26,0,16,44,73,28,0,14,31,51,13,,7,31,36,14,,6,16,35,13,,9,13,37,14,,8,15,0,0,7,7,5,5,,,0,0,1,1,1,1,0,0
00353000,University of Tennessee,2016,82,27,0,14,41,73,25,0,14,34,45,13,,6,26,39,14,,5,20,37,14,,8,15,34,11,,9,14,0,0,7,10,3,6,,,0,0,3,2,1,2,0,0
00353500,Vanderbilt University,2011,96,32,0,11,53,86,41,0,11,34,64,21,0,5,38,54,26,0,5,23,32,11,0,6,15,32,15,0,6,11,,,11,6,8,5,0,0,,,0,0,3,1,,
00353500,Vanderbilt University,2012,98,37,0,12,49,90,38,0,12,40,63,21,0,6,36,59,25,0,6,28,35,16,0,6,13,31,13,0,6,12,,,12,8,6,6,0,0,,,0,0,6,2,,
00353500,Vanderbilt University,2013,105,37,0,13,55,89,39,0,13,37,69,25,0,6,38,58,27,0,5,26,36,12,0,7,17,31,12,0,8,11,,,12,12,8,7,0,0,,,1,1,3,4,,
00353500,Vanderbilt University,2014,102,38,,12,52,89,34,,12,43,63,24,,5,34,53,20,,4,29,39,14,,7,18,36,14,,8,14,0,0,11,15,6,7,,,0,0,1,1,4,7,0,0
00353500,Vanderbilt University,2015,100,36,0,12,52,89,38,0,11,40,65,23,,4,38,56,23,,4,29,35,13,,8,14,33,15,,7,11,0,0,10,11,5,6,,,0,0,1,1,4,4,0,0
00353500,Vanderbilt University,2016,102,37,0,14,51,95,35,0,14,46,58,23,,5,30,57,23,,5,29,44,14,,9,21,38,12,,9,17,0,0,10,12,4,5,,,0,0,2,2,4,5,0,0
00354500,Baylor University,2011,69,27,0,5,37,51,27,1,5,18,51,19,0,2,30,37,19,1,2,15,18,8,0,3,7,14,8,0,3,3,,,4,6,3,3,0,0,,,0,0,1,3,,
00354500,Baylor University,2012,68,25,1,7,35,51,25,1,7,18,52,18,1,3,30,38,18,1,3,16,16,7,0,4,5,13,7,0,4,2,,,4,5,3,3,0,0,,,0,0,1,2,,
00354500,Baylor University,2013,69,23,0,6,40,46,23,0,6,17,55,16,0,4,35,32,16,0,4,12,14,7,0,2,5,14,7,0,2,5,,,4,5,3,3,0,0,,,0,0,1,2,,
00354500,Baylor University,2014,63,23,,6,34,43,23,,6,14,47,16,,4,27,31,16,,4,11,16,7,,2,7,12,7,,2,3,0,0,4,5,3,3,,,0,0,0,0,1,2,0,0
00354500,Baylor University,2015,58,23,0,6,29,58,25,0,6,27,43,16,,4,23,43,17,,4,22,15,7,,2,6,15,8,,2,5,0,0,5,4,3,3,,,0,0,0,0,2,1,0,0
00354500,Baylor University,2016,64,28,0,6,30,53,28,0,5,20,47,19,,4,24,40,19,,3,18,17,9,,2,6,13,9,,2,2,0,0,5,6,3,3,,,0,0,0,0,2,3,0,0
00361300,Southern Methodist University,2011,111,39,5,9,58,106,38,3,9,56,78,24,1,6,47,77,22,2,6,47,33,15,4,3,11,29,16,1,3,9,,,10,11,8,9,0,0,,,0,0,2,2,,
00361300,Southern Methodist University,2012,103,42,2,11,48,97,36,1,8,52,71,23,2,8,38,68,17,1,6,44,32,19,0,3,10,29,19,0,2,8,,,10,11,8,10,0,0,,,0,0,2,1,,
