schoolid,schoolname,calendaryear,academicyear,condscholind,numenteringcondschol,numeliminatedcondschol,numstudents,ftnumstudents,ptnumstudents,totalrecvgrant,totalrecvgrantp,ftrecvgrant,ptrecvgrant,totalgrantlthalf,totalgrantlthalfp,ftgrantlthalf,ptgrantlthalf,totalgrantalhalf,totalgrantalhalfp,ftgrantalhalf,ptgrantalhalf,totalgrantfull,totalgrantfullp,ftgrantfull,ptgrantfull,totalgrantgtfull,totalgrantgtfullp,ftgrantgtfull,ptgrantgtfull,ftgrantamt75,ptgrantamt75,ftgrantamtmedian,ptgrantamtmedian,ftgrantamt25,ptgrantamt25
00303200,Cleveland State University,2016,2015,Y,78,35,375,278,97,183,48.8,136,47,12,3.2,6,6,109,29.1,70,39,62,16.5,60,2,0,0,0,0,13923,10238,9282,6825,4641,3413
00303200,Cleveland State University,2017,2016,Y,45,9,336,249,87,185,55.1,160,25,60,17.9,55,5,125,37.2,105,20,0,0,0,0,0,0,0,0,17306,7428,11537,4952,5768,2476
00308900,Ohio Northern University,2011,2010,,,,313,313,0,177,56.5,177,,41,13.1,41,,125,39.9,125,,11,3.5,11,,0,0,0,,,,23000,,,
00308900,Ohio Northern University,2012,2011,Y,106,35,311,311,0,61,19.6,61,,24,7.7,24,,32,10.3,32,,5,1.6,5,,0,0,0,,25000,,17500,,12500,
00308900,Ohio Northern University,2013,2012,Y,78,28,274,274,0,190,69.3,190,,59,21.5,59,,121,44.2,121,,9,3.3,9,,1,0.4,1,,29000,,25000,,15000,
00308900,Ohio Northern University,2014,2013,Y,43,22,236,236,0,188,79.7,188,,75,31.8,75,,104,44.1,104,,7,3,7,,2,0.8,2,,29000,,22000,,12000,
00308900,Ohio Northern University,2015,2014,Y,34,16,206,206,0,134,65,134,,44,21.4,44,,81,39.3,81,,7,3.4,7,,2,1,2,,22050,,19305,,10000,
00308900,Ohio Northern University,2016,2015,Y,37,24,197,197,0,147,74.6,147,,58,29.4,58,0,78,39.6,78,,9,4.6,9,,2,1,2,,22000,,18500,,7450,
00308900,Ohio Northern University,2017,2016,Y,21,7,173,173,0,125,72.3,125,,51,29.5,51,0,66,38.2,66,,8,4.6,8,,0,0,0,,22500,,18000,,7000,
00309000,Ohio State University,2011,2010,,,,693,693,0,547,78.9,547,,490,70.7,490,,41,5.9,41,,4,0.6,4,,12,1.7,12,,,,9000,,,
00309000,Ohio State University,2012,2011,Y,74,1,680,680,0,523,76.9,523,,470,69.1,470,,34,5,34,,1,0.1,1,,18,2.6,18,,12000,,9975,,7500,
00309000,Ohio State University,2013,2012,Y,81,0,614,605,9,530,86.3,530,0,448,73,448,0,68,11.1,68,0,3,0.5,3,0,11,1.8,11,0,12500,0,10000,0,7500,0
00309000,Ohio State University,2014,2013,Y,0,0,574,574,0,511,89,511,,410,71.4,410,,87,15.2,87,,2,0.3,2,,12,2.1,12,,14000,,11000,,8000,
00309000,Ohio State University,2015,2014,Y,4,0,532,532,0,506,95.1,506,,351,66,351,,141,26.5,141,,1,0.2,1,,13,2.4,13,,15000,,11960,,8500,
00309000,Ohio State University,2016,2015,N,,,523,523,0,516,98.7,516,,330,63.1,330,,171,32.7,171,,1,0.2,1,,14,2.7,14,,16000,,13000,,10000,
00309000,Ohio State University,2017,2016,N,,,505,505,0,484,95.8,484,,295,58.4,295,0,160,31.7,160,,16,3.2,16,,13,2.6,13,,16920,,14000,,11000,
00312300,University of Akron,2011,2010,,,,506,279,227,247,48.8,177,70,90,17.8,55,35,78,15.4,63,15,3,0.6,3,0,76,15,56,20,,,15738,5744,,
00312300,University of Akron,2012,2011,Y,113,89,536,318,218,339,63.2,232,107,175,32.6,108,67,95,17.7,67,28,2,0.4,1,1,67,12.5,56,11,17000,9000,10000,4500,4000,1000
00312300,University of Akron,2013,2012,Y,108,91,515,299,216,250,48.5,183,67,92,17.9,60,32,117,22.7,93,24,1,0.2,1,0,40,7.8,29,11,18089,12500,17000,7334,9000,4000
00312300,University of Akron,2014,2013,Y,0,0,483,292,191,252,52.2,175,77,102,21.1,62,40,131,27.1,101,30,1,0.2,1,0,18,3.7,11,7,20000,12890,12000,7000,7500,3156
00312300,University of Akron,2015,2014,N,,,444,274,170,442,99.5,278,164,322,72.5,192,130,68,15.3,49,19,52,11.7,37,15,0,0,0,0,23750,15000,17000,10000,10000,6000
00312300,University of Akron,2016,2015,N,,,431,285,146,304,70.5,216,88,183,42.5,124,59,104,24.1,80,24,5,1.2,3,2,12,2.8,9,3,15030,9000,8750,4650,3500,2112
00312300,University of Akron,2017,2016,N,,,434,290,144,366,84.3,279,87,225,51.8,171,54,118,27.2,93,25,2,0.5,2,0,21,4.8,13,8,16000,9000,10000,4000,4750,1700
00312500,University of Cincinnati,2011,2010,,,,408,408,0,288,70.6,288,,257,63,257,,28,6.9,28,,3,0.7,3,,0,0,0,,,,6500,,,
00312500,University of Cincinnati,2012,2011,N,,,409,409,0,267,65.3,267,,235,57.5,235,,29,7.1,29,,3,0.7,3,,0,0,0,,8500,,6500,,5000,
00312500,University of Cincinnati,2013,2012,N,,,388,386,2,270,69.6,270,0,239,61.6,239,0,29,7.5,29,0,2,0.5,2,0,0,0,0,0,8500,0,6500,0,5000,0
00312500,University of Cincinnati,2014,2013,N,,,347,345,2,256,73.8,256,0,218,62.8,218,0,37,10.7,37,0,0,0,0,0,1,0.3,1,0,5000,0,6500,0,10000,0
00312500,University of Cincinnati,2015,2014,N,,,293,293,0,235,80.2,235,,174,59.4,174,,59,20.1,59,,0,0,0,,2,0.7,2,,12500,,6800,,5000,
00312500,University of Cincinnati,2016,2015,N,,,278,277,1,244,87.8,244,0,154,55.4,154,0,85,30.6,85,0,4,1.4,4,0,1,0.4,1,0,15000,0,10000,0,5000,0
00312500,University of Cincinnati,2017,2016,N,,,289,286,3,269,93.1,269,0,127,43.9,127,0,140,48.4,140,0,1,0.3,1,0,1,0.3,1,0,15000,0,12500,0,7500,0
00312700,University of Dayton,2011,2010,,,,524,524,0,296,56.5,296,,268,51.1,268,,28,5.3,28,,0,0,0,,0,0,0,,,,7000,,,
00312700,University of Dayton,2012,2011,Y,81,33,488,488,0,238,48.8,238,,205,42,205,,33,6.8,33,,0,0,0,,0,0,0,,15000,,9000,,4000,
00312700,University of Dayton,2013,2012,Y,72,28,407,407,0,217,53.3,217,,162,39.8,162,,53,13,53,,0,0,0,,2,0.5,2,,16000,,10000,,6000,
00312700,University of Dayton,2014,2013,Y,61,18,322,322,0,185,57.5,185,,148,46,148,,36,11.2,36,,0,0,0,,1,0.3,1,,20000,,10000,,7000,
00312700,University of Dayton,2015,2014,Y,71,29,276,276,0,190,68.8,190,,122,44.2,122,,68,24.6,68,,0,0,0,,0,0,0,,22000,,12000,,8000,
00312700,University of Dayton,2016,2015,Y,65,17,256,256,0,200,78.1,200,,115,44.9,115,0,82,32,82,,0,0,0,,3,1.2,3,,26000,,12000,,7500,
00312700,University of Dayton,2017,2016,Y,90,26,269,266,3,229,85.1,229,0,110,40.9,110,0,98,36.4,98,0,0,0,0,0,21,7.8,21,0,30000,0,18000,0,8137,0
00313100,University of Toledo,2011,2010,,,,460,365,95,185,40.2,166,19,35,7.6,30,5,66,14.3,62,4,76,16.5,66,10,8,1.7,8,0,,,13819,8535,,
00313100,University of Toledo,2012,2011,Y,47,19,437,357,80,200,45.8,179,21,105,24,89,16,31,7.1,28,3,30,6.9,29,1,34,7.8,33,1,20663,10000,12104,4501,6913,2567
00313100,University of Toledo,2013,2012,Y,67,33,388,309,79,225,58,208,17,104,26.8,90,14,43,11.1,40,3,47,12.1,47,0,31,8,31,0,20612,10000,13800,5000,5000,2000
00313100,University of Toledo,2014,2013,Y,0,0,362,284,78,245,67.7,211,34,132,36.5,111,21,26,7.2,17,9,62,17.1,62,0,25,6.9,21,4,22203,11200,12510,8661,3000,2000
00313100,University of Toledo,2015,2014,Y,45,13,299,233,66,220,73.6,179,41,118,39.5,91,27,28,9.4,17,11,45,15.1,45,0,29,9.7,26,3,22203,10000,14435,5658,2850,1500
00313100,University of Toledo,2016,2015,N,,,252,196,56,212,84.1,181,31,112,44.4,92,20,21,8.3,11,10,56,22.2,56,0,23,9.1,22,1,18467,11280,10295,7927,2590,2464
00313100,University of Toledo,2017,2016,N,,,224,179,45,196,87.5,150,46,69,30.8,52,17,55,24.6,39,16,27,12.1,27,0,45,20.1,32,13,23603,15529,17225,11500,10000,5000
00316614,Oklahoma City University,2011,2010,,,,636,564,72,271,42.6,257,14,182,28.6,172,10,71,11.2,67,4,3,0.5,3,0,15,2.4,15,0,,,12000,5889,,
00316614,Oklahoma City University,2012,2011,Y,111,37,605,527,78,272,45,255,17,142,23.5,128,14,108,17.9,105,3,8,1.3,8,0,14,2.3,14,0,22000,6777,16000,5000,10000,3500
00316614,Oklahoma City University,2013,2012,Y,100,32,539,474,65,251,46.6,233,18,141,26.2,126,15,88,16.3,88,0,6,1.1,3,3,16,3,16,0,22400,10813,17000,7139,10000,5423
00316614,Oklahoma City University,2014,2013,Y,101,8,489,423,66,270,55.2,241,29,151,30.9,136,15,100,20.4,86,14,8,1.6,8,0,11,2.2,11,0,22000,14000,16000,11400,10000,5700
00316614,Oklahoma City University,2015,2014,Y,5,0,453,399,54,297,65.6,271,26,176,38.9,162,14,101,22.3,89,12,9,2,9,0,11,2.4,11,0,20000,14000,15000,10500,10000,7250
00316614,Oklahoma City University,2016,2015,Y,5,1,449,385,64,316,70.4,274,42,191,42.5,171,20,102,22.7,80,22,8,1.8,8,0,15,3.3,15,0,20000,14000,14000,12000,8449,8000
00316614,Oklahoma City University,2017,2016,Y,5,1,410,357,53,304,74.1,270,34,183,44.6,166,17,100,24.4,84,16,1,0.2,1,0,20,4.9,19,1,22000,15667,15850,12667,8000,8000
00318400,University of Oklahoma,2011,2010,,,,537,537,0,429,79.9,429,,342,63.7,342,,76,14.2,76,,0,0,0,,11,2,11,,,,3483,,,
00318400,University of Oklahoma,2012,2011,Y,15,0,530,530,0,458,86.4,458,,367,69.2,367,,79,14.9,79,,0,0,0,,12,2.3,12,,8688,,4000,,1000,
00318400,University of Oklahoma,2013,2012,Y,5,0,505,505,0,421,83.4,421,,333,65.9,333,,77,15.2,77,,0,0,0,,11,2.2,11,,9000,,5000,,1000,
00318400,University of Oklahoma,2014,2013,Y,6,0,462,462,0,347,75.1,347,,251,54.3,251,,75,16.2,75,,0,0,0,,21,4.5,21,,10000,,5650,,2000,
00318400,University of Oklahoma,2015,2014,Y,3,0,475,475,0,390,82.1,390,,276,58.1,276,,91,19.2,91,,0,0,0,,23,4.8,23,,10000,,6000,,2000,
00318400,University of Oklahoma,2016,2015,Y,7,0,467,467,0,401,85.9,401,,256,54.8,256,0,122,26.1,122,,0,0,0,,23,4.9,23,,12000,,7250,,3000,
00318400,University of Oklahoma,2017,2016,Y,8,0,505,505,0,471,93.3,471,,273,54.1,273,0,167,33.1,167,,0,0,0,,31,6.1,31,,12276,,8000,,4000,
00318500,University of Tulsa,2011,2010,,,,406,368,38,220,54.2,220,0,103,25.4,103,0,97,23.9,97,0,14,3.4,14,0,6,1.5,6,0,,,16000,0,,
00318500,University of Tulsa,2012,2011,N,,,361,322,39,203,56.2,186,17,81,22.4,78,3,107,29.6,94,13,11,3,10,1,4,1.1,4,0,22000,17000,16000,11500,8000,6000
00318500,University of Tulsa,2013,2012,N,,,330,300,30,209,63.3,196,13,88,26.7,80,8,109,33,104,5,10,3,10,0,2,0.6,2,0,25000,16230,20000,10475,6000,7000
00318500,University of Tulsa,2014,2013,N,,,287,254,33,199,69.3,187,12,84,29.3,79,5,97,33.8,91,6,13,4.5,13,0,5,1.7,4,1,26000,20865,18000,16950,12000,8770
00318500,University of Tulsa,2015,2014,N,,,266,244,22,236,88.7,222,14,72,27.1,67,5,136,51.1,129,7,23,8.6,21,2,5,1.9,5,0,28000,17000,20000,12600,13000,9930
00318500,University of Tulsa,2016,2015,N,,,262,238,24,254,96.9,234,20,85,32.4,74,11,137,52.3,131,6,19,7.3,17,2,13,5,12,1,29600,20000,22500,12660,18000,12000
00318500,University of Tulsa,2017,2016,N,,,261,231,30,258,98.9,238,20,66,25.3,54,12,169,64.8,162,7,23,8.8,22,1,0,0,0,0,31500,21480,26000,18820,19000,12474
00319100,Concordia Law School,2013,2012,,,,72,51,21,72,100,51,21,61,84.7,42,19,11,15.3,9,2,0,0,0,0,0,0,0,0,15154,11100,10538,8775,9000,7200
00319100,Concordia Law School,2014,2013,N,,,103,78,25,104,101,91,13,85,82.5,74,11,18,17.5,17,1,0,0,0,0,1,1,0,1,12000,9000,10000,8250,9000,7500
00319100,Concordia Law School,2015,2014,N,,,100,53,47,100,100,53,47,59,59,33,26,40,40,19,21,0,0,0,0,1,1,1,0,15500,12175,12875,10062,10500,5125
00319100,Concordia Law School,2016,2015,N,,,101,66,35,97,96,59,38,78,77.2,43,35,19,18.8,16,3,0,0,0,0,0,0,0,0,14158,8518,10332,6700,7938,3967
00319100,Concordia Law School,2017,2016,N,,,103,69,34,103,100,69,34,80,77.7,55,25,23,22.3,14,9,0,0,0,0,0,0,0,0,13973,11283,10350,8778,7369,5478
00319700,Lewis and Clark College,2011,2010,,,,741,529,212,312,42.1,265,47,231,31.2,197,34,77,10.4,64,13,3,0.4,3,0,1,0.1,1,0,,,12500,10000,,
00319700,Lewis and Clark College,2012,2011,Y,104,18,738,493,245,306,41.5,262,44,210,28.5,177,33,94,12.7,83,11,2,0.3,2,0,0,0,0,0,20000,16500,15000,10000,10000,6500
00319700,Lewis and Clark College,2013,2012,Y,102,3,750,483,267,340,45.3,290,50,241,32.1,202,39,98,13.1,88,10,1,0.1,0,1,0,0,0,0,20000,14000,15000,10000,11000,5050
00319700,Lewis and Clark College,2014,2013,Y,100,1,660,409,251,341,51.7,294,47,236,35.8,197,39,104,15.8,97,7,1,0.2,0,1,0,0,0,0,21000,13000,16000,10000,11000,4750
00319700,Lewis and Clark College,2015,2014,Y,133,12,625,437,188,434,69.4,384,50,311,49.8,276,35,121,19.4,108,13,2,0.3,0,2,0,0,0,0,22000,17000,15000,12000,10000,9500
00319700,Lewis and Clark College,2016,2015,N,,,588,414,174,480,81.6,375,105,279,47.4,218,61,201,34.2,157,44,0,0,0,0,0,0,0,0,28000,20144,17804,15000,12000,9461
00319700,Lewis and Clark College,2017,2016,N,,,584,452,132,462,79.1,376,86,290,49.7,233,57,172,29.5,143,29,0,0,0,0,0,0,0,0,27027,20836,19000,15000,13000,9826
00322300,University of Oregon,2011,2010,,,,526,526,0,349,66.3,349,,328,62.4,328,,17,3.2,17,,0,0,0,,4,0.8,4,,,,5000,,,
00322300,University of Oregon,2012,2011,Y,107,0,505,505,0,362,71.7,362,,349,69.1,349,,12,2.4,12,,1,0.2,1,,0,0,0,,8000,,5000,,3000,
00322300,University of Oregon,2013,2012,Y,101,0,480,480,0,345,71.9,345,,319,66.5,319,,26,5.4,26,,0,0,0,,0,0,0,,10000,,6000,,4200,
00322300,University of Oregon,2014,2013,Y,0,0,436,436,0,326,74.8,326,,254,58.3,254,,71,16.3,71,,0,0,0,,1,0.2,1,,6000,,10000,,15000,
00322300,University of Oregon,2015,2014,N,,,372,365,7,326,87.6,326,0,254,68.3,254,0,71,19.1,71,0,0,0,0,0,1,0.3,1,0,15000,0,10000,0,6000,0
00322300,University of Oregon,2016,2015,N,,,366,364,2,347,94.8,347,0,195,53.3,195,0,148,40.4,148,0,0,0,0,0,4,1.1,4,0,25000,0,16000,0,10000,0
00322300,University of Oregon,2017,2016,N,,,334,326,8,317,94.9,317,0,151,45.2,151,0,157,47,157,0,5,1.5,5,0,4,1.2,4,0,28000,0,20000,0,13000,0
00322700,Willamette University,2011,2010,,,,429,424,5,268,62.5,268,0,198,46.2,198,0,70,16.3,70,0,0,0,0,0,0,0,0,0,,,11000,0,,
00322700,Willamette University,2012,2011,Y,113,43,406,405,1,290,71.4,290,0,238,58.6,238,0,52,12.8,52,0,0,0,0,0,0,0,0,0,15000,0,8000,0,5000,0
00322700,Willamette University,2013,2012,Y,134,59,386,378,8,269,69.7,265,4,224,58,221,3,45,11.7,44,1,0,0,0,0,0,0,0,0,16000,10125,12000,8000,5000,2500
00322700,Willamette University,2014,2013,Y,113,49,368,357,11,239,64.9,231,8,204,55.4,199,5,35,9.5,32,3,0,0,0,0,0,0,0,0,16000,20000,10500,10000,6000,6000
00322700,Willamette University,2015,2014,Y,93,45,318,312,6,197,61.9,187,10,152,47.8,148,4,37,11.6,31,6,8,2.5,8,0,0,0,0,0,18000,16500,12000,10500,7000,6000
00322700,Willamette University,2016,2015,Y,67,31,314,301,13,194,61.8,188,6,126,40.1,121,5,50,15.9,49,1,18,5.7,18,0,0,0,0,0,24000,10500,15000,6000,9000,3000
00322700,Willamette University,2017,2016,Y,82,35,292,277,15,189,64.7,183,6,110,37.7,104,6,51,17.5,51,0,28,9.6,28,0,0,0,0,0,28000,10605,14000,7500,8000,6000
00325600,Drexel University,2011,2010,,,,440,440,0,376,85.5,376,,171,38.9,171,,202,45.9,202,,1,0.2,1,,2,0.5,2,,,,20000,,,
00325600,Drexel University,2012,2011,Y,124,45,450,450,0,392,87.1,392,,187,41.6,187,,202,44.9,202,,1,0.2,1,,2,0.4,2,,30000,,20000,,8000,
00325600,Drexel University,2013,2012,Y,125,51,422,411,11,371,87.9,371,0,179,42.4,179,0,188,44.5,188,0,3,0.7,3,0,1,0.2,1,0,28809,0,19709,0,9352,0
00325600,Drexel University,2014,2013,Y,94,38,420,414,6,368,87.6,368,0,180,42.9,180,0,176,41.9,176,0,10,2.4,10,0,2,0.5,2,0,28809,0,20000,0,10000,0
00325600,Drexel University,2015,2014,Y,68,28,404,394,10,377,93.3,377,0,190,47,190,0,172,42.6,172,0,14,3.5,14,0,1,0.2,1,0,29484,0,18696,0,9199,0
00325600,Drexel University,2016,2015,Y,46,18,391,386,5,373,95.4,361,12,147,37.6,140,7,225,57.5,220,5,1,0.3,1,0,0,0,0,0,32676,9902,25000,3762,13098,2475
00325600,Drexel University,2017,2016,Y,59,16,386,374,12,384,99.5,371,13,133,34.5,131,2,247,64,237,10,1,0.3,1,0,3,0.8,2,1,35010,12391,25020,9885,15000,6220
00325800,Duquesne University,2011,2010,,,,688,454,234,208,30.2,163,45,116,16.9,89,27,35,5.1,25,10,49,7.1,44,5,8,1.2,5,3,,,15000,5880,,
00325800,Duquesne University,2012,2011,N,,,642,448,194,140,21.8,110,30,79,12.3,61,18,26,4,19,7,34,5.3,29,5,1,0.2,1,0,33064,18462,15000,8324,6000,4722
00325800,Duquesne University,2013,2012,N,,,557,392,165,406,72.9,306,100,341,61.2,255,86,34,6.1,25,9,26,4.7,21,5,5,0.9,5,0,12000,5000,6000,4000,5000,4000
00325800,Duquesne University,2014,2013,N,,,484,347,137,399,82.4,303,96,330,68.2,248,82,60,12.4,47,13,9,1.9,8,1,0,0,0,0,12410,7000,8000,4317,5000,4000
00325800,Duquesne University,2015,2014,N,,,424,310,114,378,89.2,283,95,263,62,181,82,105,24.8,92,13,8,1.9,8,0,2,0.5,2,0,22000,8337,11000,4000,4000,4000
00325800,Duquesne University,2016,2015,N,,,401,305,96,333,83,261,72,174,43.4,116,58,146,36.4,132,14,7,1.7,7,0,6,1.5,6,0,28000,12000,20000,5333,10000,4000
00325800,Duquesne University,2017,2016,N,,,389,301,88,334,85.9,271,63,164,42.2,124,40,150,38.6,130,20,13,3.3,10,3,7,1.8,7,0,30000,20000,25000,9000,12000,4925
00331301,Widener University-Delaware,2011,2010,,,,999,647,352,276,27.6,214,62,204,20.4,157,47,50,5,37,13,18,1.8,17,1,4,0.4,3,1,,,2975,7347,,
00331301,Widener University-Delaware,2012,2011,N,,,947,639,308,307,32.4,237,70,223,23.5,171,52,55,5.8,40,15,26,2.7,24,2,3,0.3,2,1,20000,14090,5050,7375,2000,5000
00331301,Widener University-Delaware,2013,2012,N,,,811,528,283,241,29.7,177,64,156,19.2,110,46,57,7,40,17,21,2.6,21,0,7,0.9,6,1,22000,14438,14000,7250,3000,5000
00331301,Widener University-Delaware,2014,2013,N,,,694,447,247,262,37.8,195,67,192,27.7,141,51,44,6.3,29,15,23,3.3,23,0,3,0.4,2,1,20000,14509,10000,7559,3000,5000
00331301,Widener University-Delaware,2015,2014,N,,,513,329,184,257,50.1,182,75,196,38.2,132,64,40,7.8,31,9,14,2.7,14,0,7,1.4,5,2,22190,10000,15000,5654,10000,3000
00331301,Widener University-Delaware,2016,2015,N,,,456,317,139,309,67.8,222,87,239,52.4,162,77,58,12.7,49,9,7,1.5,6,1,5,1.1,5,0,21991,10000,15462,5500,10000,5000
00331301,Widener University-Delaware,2017,2016,N,,,403,266,137,357,88.6,243,114,275,68.2,173,102,75,18.6,64,11,3,0.7,3,0,4,1,3,1,23650,10375,16000,6000,10000,5000
00331302,Widener Commonwealth,2011,2010,,,,453,350,103,156,34.4,129,27,119,26.3,100,19,28,6.2,20,8,6,1.3,6,0,3,0.7,3,0,,,2000,7336,,
00331302,Widener Commonwealth,2012,2011,N,,,419,336,83,133,31.7,101,32,98,23.4,74,24,26,6.2,18,8,5,1.2,5,0,4,1,4,0,20000,11000,2500,5000,2000,2000
00331302,Widener Commonwealth,2013,2012,N,,,364,285,79,87,23.9,66,21,56,15.4,43,13,23,6.3,15,8,8,2.2,8,0,0,0,0,0,22000,15000,14738,10000,5250,5000
00331302,Widener Commonwealth,2014,2013,N,,,286,216,70,107,37.4,79,28,84,29.4,61,23,17,5.9,12,5,5,1.7,5,0,1,0.3,1,0,16500,10000,10000,5000,3000,4195
00331302,Widener Commonwealth,2015,2014,N,,,245,174,71,152,62,107,45,127,51.8,88,39,22,9,16,6,2,0.8,2,0,1,0.4,1,0,18500,8500,10000,5000,5000,3000
00331302,Widener Commonwealth,2016,2015,N,,,204,137,67,156,76.5,114,42,135,66.2,94,41,20,9.8,19,1,0,0,0,0,1,0.5,1,0,19000,7500,10000,5000,5000,3000
00331302,Widener Commonwealth,2017,2016,N,,,233,164,69,215,92.3,159,56,174,74.7,126,48,41,17.6,33,8,0,0,0,0,0,0,0,0,20000,14250,11000,8000,5000,5000
00332900,Pennsylvania State University-Penn State Law,2015,2014,,,,,,0,290,,290,,162,,162,,72,,72,,55,,55,,1,,1,,30028,,20000,,10000,
00332900,Pennsylvania State University-Penn State Law,2016,2015,N,,,354,354,0,335,94.6,335,,116,32.8,116,,123,34.7,123,,94,26.6,94,,2,0.6,2,,44400,,28700,,20000,
00332900,Pennsylvania State University-Penn State Law,2017,2016,N,,,402,402,0,395,98.3,395,,91,22.6,91,0,130,32.3,130,,166,41.3,166,,8,2,8,,46176,,37000,,24450,
00332922,Pennsylvania State University,2011,2010,,,,618,617,1,364,58.9,364,0,271,43.9,271,0,92,14.9,92,0,1,0.2,1,0,0,0,0,0,,,10000,0,,
00332922,Pennsylvania State University,2012,2011,N,,,596,596,0,376,63.1,376,,267,44.8,267,,108,18.1,108,,1,0.2,1,,0,0,0,,20000,,11000,,7084,
00332922,Pennsylvania State University,2013,2012,N,,,541,541,0,388,71.7,388,,271,50.1,271,,101,18.7,101,,16,3,16,,0,0,0,,20000,,10700,,5669,
00332922,Pennsylvania State University,2014,2013,N,,,475,475,0,377,79.4,377,,277,58.3,277,,77,16.2,77,,23,4.8,23,,0,0,0,,21250,,14700,,6500,
00332923,Pennsylvania State University-Dickinson School of Law,2015,2014,,,,,,0,140,,140,,71,,71,,33,,33,,33,,33,,3,,3,,42720,,21100,,10000,
00332923,Pennsylvania State University-Dickinson School of Law,2016,2015,N,,,157,157,0,152,96.8,152,,44,28,44,,42,26.8,42,,63,40.1,63,,3,1.9,3,,44400,,35112,,20000,
00332923,Pennsylvania State University-Dickinson School of Law,2017,2016,N,,,184,184,0,182,98.9,182,,36,19.6,36,0,42,22.8,42,,83,45.1,83,,21,11.4,21,,46176,,46176,,25000,
00337101,Temple University,2011,2010,,,,983,797,186,454,46.2,423,31,354,36,326,28,16,1.6,16,0,84,8.5,81,3,0,0,0,0,,,7500,3750,,
00337101,Temple University,2012,2011,Y,99,23,902,722,180,394,43.7,370,24,322,35.7,300,22,28,3.1,28,0,44,4.9,42,2,0,0,0,0,12000,5625,7500,3750,2740,1875
00337101,Temple University,2013,2012,Y,156,24,861,688,173,425,49.4,388,37,295,34.3,265,30,85,9.9,81,4,45,5.2,42,3,0,0,0,0,15000,7500,7500,3750,5000,2813
00337101,Temple University,2014,2013,Y,136,15,769,601,168,392,51,354,38,255,33.2,227,28,122,15.9,116,6,15,2,11,4,0,0,0,0,12500,9375,10000,5625,5000,2813
00337101,Temple University,2015,2014,Y,158,11,723,563,160,457,63.2,400,57,257,35.5,219,38,160,22.1,145,15,40,5.5,36,4,0,0,0,0,17500,11250,12500,5625,7500,2813
00337101,Temple University,2016,2015,Y,152,11,684,534,150,469,68.6,403,66,209,30.6,176,33,182,26.6,152,30,78,11.4,75,3,0,0,0,0,22496,11250,15000,7500,10000,5625
00337101,Temple University,2017,2016,Y,153,10,687,534,153,506,73.7,426,80,176,25.6,131,45,187,27.2,161,26,143,20.8,134,9,0,0,0,0,25000,13125,17500,9375,12500,7500
00337800,University of Pennsylvania,2011,2010,,,,803,802,1,351,43.7,351,0,278,34.6,278,0,56,7,56,0,17,2.1,17,0,0,0,0,0,,,15000,0,,
00337800,University of Pennsylvania,2012,2011,N,,,806,805,1,380,47.1,380,0,314,39,314,0,45,5.6,45,0,19,2.4,19,0,2,0.2,2,0,21073,0,15000,0,10000,0
00337800,University of Pennsylvania,2013,2012,N,,,776,776,0,377,48.6,377,,302,38.9,302,,45,5.8,45,,27,3.5,27,,3,0.4,3,,25000,,16523,,11075,
00337800,University of Pennsylvania,2014,2013,N,,,786,786,0,365,46.4,365,,281,35.8,281,,47,6,47,,35,4.5,35,,2,0.3,2,,26112,,18000,,13000,
00337800,University of Pennsylvania,2015,2014,N,,,756,756,0,362,47.9,362,,268,35.4,268,,57,7.5,57,,36,4.8,36,,1,0.1,1,,28685,,18750,,12928,
00337800,University of Pennsylvania,2016,2015,N,,,754,753,1,349,46.3,349,0,249,33,249,0,61,8.1,61,0,38,5,38,0,1,0.1,1,0,30000,0,20000,0,13906,0
00337800,University of Pennsylvania,2017,2016,N,,,749,749,0,366,48.9,366,,257,34.3,257,0,68,9.1,68,,36,4.8,36,,5,0.7,5,,34550,,20935,,13067,
00337900,University of Pittsburgh,2011,2010,,,,739,739,0,396,53.6,396,,280,37.9,280,,109,14.7,109,,4,0.5,4,,3,0.4,3,,,,12000,,,
00337900,University of Pittsburgh,2012,2011,Y,71,8,701,701,0,374,53.4,374,,300,42.8,300,,68,9.7,68,,2,0.3,2,,4,0.6,4,,14000,,12000,,7000,
00337900,University of Pittsburgh,2013,2012,Y,69,13,677,677,0,397,58.6,397,,346,51.1,346,,44,6.5,44,,2,0.3,2,,5,0.7,5,,14000,,12000,,8000,
00337900,University of Pittsburgh,2014,2013,Y,75,11,593,590,3,343,57.8,343,0,254,42.8,254,0,62,10.5,62,0,17,2.9,17,0,10,1.7,10,0,16000,0,14000,0,8000,0
00337900,University of Pittsburgh,2015,2014,Y,78,13,529,526,3,323,61.1,323,0,200,37.8,200,0,76,14.4,76,0,42,7.9,42,0,5,0.9,5,0,24000,0,14000,0,10000,0
00337900,University of Pittsburgh,2016,2015,Y,53,9,456,453,3,296,64.9,296,0,170,37.3,170,0,70,15.4,70,0,46,10.1,46,0,10,2.2,10,0,26000,0,15000,0,10000,0
00337900,University of Pittsburgh,2017,2016,Y,73,5,414,413,1,316,76.3,316,0,162,39.1,162,0,98,23.7,98,0,43,10.4,43,0,13,3.1,13,0,29000,0,18000,0,12000,0
00338801,Villanova University,2011,2010,,,,765,765,0,266,34.8,266,,129,16.9,129,,103,13.5,103,,33,4.3,33,,1,0.1,1,,,,20000,,,
