schoolid,schoolname,calendaryear,totaljd,hispanicjd,amindianjd,asianjd,blackjd,nathawjd,twoormorejd,minorityjd,whitejd,nonresalienjd,unknownjd,menjd,hispanicmenjd,amindianmenjd,asianmenjd,blackmenjd,nathawmenjd,twoormoremenjd,minoritymenjd,whitemenjd,nonresalienmenjd,unknownmenjd,womenjd,hispanicwomenjd,amindianwomenjd,asianwomenjd,blackwomenjd,nathawwomenjd,twoormorewomenjd,minoritywomenjd,whitewomenjd,nonresalienwomenjd,unknownwomenjd,otherjd,hispanicotherjd,amindianotherjd,asianotherjd,blackotherjd,nathawotherjd,twoormoreotherjd,minorityotherjd,whiteotherjd,nonresalienotherjd,unknownotherjd,totalftjd,fthispanicjd,ftamindjd,ftasianjd,ftblackjd,ftnathawjd,fttwoormorejd,ftminorityjd,ftwhitejd,ftnonresalienjd,ftunknownjd,totalptjd,pthispanicjd,ptamindjd,ptasianjd,ptblackjd,ptnathawjd,pttwoormorejd,ptminorityjd,ptwhitejd,ptnonresalienjd,ptunknownjd,totaljd1,hispanicjd1,amindianjd1,asianjd1,blackjd1,nathawjd1,twoormorejd1,minorityjd1,whitejd1,nonresalienjd1,unknownjd1,amindianmenjd1,amindianotherjd1,amindianwomenjd1,asianmenjd1,asianotherjd1,asianwomenjd1,blackmenjd1,blackotherjd1,blackwomenjd1,hispanicmenjd1,hispanicotherjd1,hispanicwomenjd1,minoritymenjd1,minorityotherjd1,minoritywomenjd1,nathawmenjd1,nathawotherjd1,nathawwomenjd1,nonresalienmenjd1,nonresalienotherjd1,nonresalienwomenjd1,twoormoremenjd1,twoormoreotherjd1,twoormorewomenjd1,unknownmenjd1,unknownotherjd1,unknownwomenjd1,whitemenjd1,whiteotherjd1,whitewomenjd1,menjd1,otherjd1,womenjd1,amindianjd2,amindianmenjd2,amindianotherjd2,amindianwomenjd2,asianjd2,asianmenjd2,asianotherjd2,asianwomenjd2,blackjd2,blackmenjd2,blackotherjd2,blackwomenjd2,hispanicjd2,hispanicmenjd2,hispanicotherjd2,hispanicwomenjd2,minorityjd2,minoritymenjd2,minorityotherjd2,minoritywomenjd2,nathawjd2,nathawmenjd2,nathawotherjd2,nathawwomenjd2,nonresalienjd2,nonresalienmenjd2,nonresalienotherjd2,nonresalienwomenjd2,twoormorejd2,twoormoremenjd2,twoormoreotherjd2,twoormorewomenjd2,unknownjd2,unknownmenjd2,unknownotherjd2,unknownwomenjd2,whitejd2,whitemenjd2,whiteotherjd2,whitewomenjd2,menjd2,otherjd2,womenjd2,totaljd2,amindianjd3,amindianmenjd3,amindianotherjd3,amindianwomenjd3,asianjd3,asianmenjd3,asianotherjd3,asianwomenjd3,blackjd3,blackmenjd3,blackotherjd3,blackwomenjd3,hispanicjd3,hispanicmenjd3,hispanicotherjd3,hispanicwomenjd3,minorityjd3,minoritymenjd3,minorityotherjd3,minoritywomenjd3,nathawjd3,nathawmenjd3,nathawotherjd3,nathawwomenjd3,nonresalienjd3,nonresalienmenjd3,nonresalienotherjd3,nonresalienwomenjd3,twoormorejd3,twoormoremenjd3,twoormoreotherjd3,twoormorewomenjd3,unknownjd3,unknownmenjd3,unknownotherjd3,unknownwomenjd3,whitejd3,whitemenjd3,whiteotherjd3,whitewomenjd3,menjd3,otherjd3,womenjd3,totaljd3
00141706,University of Connecticut,2012,565,49,7,52,24,2,1,135,378,12,40,306,26,4,25,12,0,1,68,212,5,21,259,23,3,27,12,2,0,67,166,7,19,,,,,,,,,,,,447,37,4,46,18,1,1,107,297,9,34,118,12,3,6,6,1,0,28,81,3,6,150,13,3,14,8,0,0,38,106,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00141706,University of Connecticut,2013,524,37,5,50,32,2,0,126,360,6,32,272,18,3,23,13,0,0,57,196,3,16,252,19,2,27,19,2,0,69,164,3,16,,,,,,,,,,,,402,28,3,36,24,1,0,92,278,5,27,122,9,2,14,8,1,0,34,82,1,5,152,9,0,14,11,1,0,35,113,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00141706,University of Connecticut,2014,500,46,6,38,32,1,1,124,349,5,22,259,20,4,18,14,0,0,56,187,2,14,241,26,2,20,18,1,1,68,162,3,8,0,0,0,0,0,0,0,0,0,0,0,385,35,4,29,24,0,1,93,272,4,16,115,11,2,9,8,1,0,31,77,1,6,160,19,2,8,10,0,1,40,112,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00141706,University of Connecticut,2015,433,30,5,25,34,1,11,106,304,5,18,224,10,4,9,17,0,6,46,163,3,12,209,20,1,16,17,1,5,60,141,2,6,0,0,0,0,0,0,0,0,0,0,0,328,20,3,18,24,0,10,75,235,4,14,105,10,2,7,10,1,1,31,69,1,4,96,5,1,2,9,0,5,22,68,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00141706,University of Connecticut,2016,391,30,5,21,27,1,11,95,274,7,15,205,15,3,9,12,0,5,44,145,4,12,186,15,2,12,15,1,6,51,129,3,3,0,0,0,0,0,0,0,0,0,0,0,287,21,5,13,19,0,11,69,199,7,12,104,9,0,8,8,1,0,26,75,0,3,110,9,2,9,7,0,0,27,77,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00141706,University of Connecticut,2017,374,24,5,22,24,1,6,82,269,8,15,195,19,2,8,11,1,2,43,140,3,9,179,5,3,14,13,0,4,39,129,5,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,169,12,2,13,6,0,1,34,127,4,4,1,0,1,6,0,7,3,0,3,10,0,2,21,0,13,0,0,0,1,0,3,1,0,0,1,0,3,65,0,62,88,0,81,2,0,0,2,6,2,0,4,9,4,0,5,7,5,0,2,27,12,0,15,0,0,0,0,4,2,0,2,3,1,0,2,4,2,0,2,80,44,0,36,60,0,55,115,1,1,0,0,3,0,0,3,9,4,0,5,5,4,0,1,21,10,0,11,1,1,0,0,0,0,0,0,2,0,0,2,7,6,0,1,62,31,0,31,47,0,43,90
00142600,Yale University,2011,638,51,1,87,38,0,26,203,381,37,17,323,26,1,28,11,0,10,76,212,25,10,315,25,0,59,27,0,16,127,169,12,7,,,,,,,,,,,,638,51,1,87,38,0,26,203,381,37,17,0,0,0,0,0,0,0,0,0,0,0,206,17,0,29,13,0,10,69,117,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00142600,Yale University,2012,615,43,1,76,40,0,28,188,385,36,6,325,20,1,23,18,0,9,71,229,22,3,290,23,0,53,22,0,19,117,156,14,3,,,,,,,,,,,,615,43,1,76,40,0,28,188,385,36,6,0,0,0,0,0,0,0,0,0,0,0,204,14,0,18,16,0,9,57,136,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00142600,Yale University,2013,626,43,1,87,43,0,23,197,385,34,10,336,18,0,32,24,0,9,83,234,13,6,290,25,1,55,19,0,14,114,151,21,4,,,,,,,,,,,,625,43,1,87,42,0,23,196,385,34,10,1,0,0,0,1,0,0,1,0,0,0,201,13,1,36,17,0,5,72,118,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00142600,Yale University,2014,608,42,3,79,42,0,19,185,383,33,7,318,12,0,32,17,0,9,70,226,16,6,290,30,3,47,25,0,10,115,157,17,1,0,0,0,0,0,0,0,0,0,0,0,607,42,3,79,42,0,19,185,382,33,7,1,0,0,0,0,0,0,0,1,0,0,200,16,2,26,15,0,5,64,119,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00142600,Yale University,2015,614,51,4,91,38,0,18,202,369,35,8,329,23,1,36,19,0,9,88,215,19,7,285,28,3,55,19,0,9,114,154,16,1,0,0,0,0,0,0,0,0,0,0,0,614,51,4,91,38,0,18,202,369,35,8,0,0,0,0,0,0,0,0,0,0,0,200,19,1,29,10,0,6,65,118,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00142600,Yale University,2016,633,57,5,80,46,0,24,212,373,42,6,331,27,3,30,21,0,9,90,210,27,4,302,30,2,50,25,0,15,122,163,15,2,0,0,0,0,0,0,0,0,0,0,0,632,57,5,80,46,0,24,212,372,42,6,1,0,0,0,0,0,0,0,1,0,0,209,19,1,24,19,0,12,75,120,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00142600,Yale University,2017,625,64,3,79,43,0,31,220,349,49,7,326,27,3,32,23,0,9,94,198,30,4,299,37,0,47,20,0,22,126,151,19,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,205,26,0,27,15,0,13,81,103,20,1,0,0,0,10,0,17,7,0,8,6,0,20,28,0,53,0,0,0,13,0,7,5,0,8,0,0,1,56,0,47,97,0,108,1,1,0,0,21,10,0,11,18,10,0,8,19,8,0,11,70,32,0,38,0,0,0,0,15,10,0,5,11,3,0,8,1,0,0,1,123,69,0,54,111,0,98,209,2,2,0,0,31,12,0,19,10,6,0,4,19,13,0,6,69,34,0,35,0,0,0,0,14,7,0,7,7,1,0,6,5,4,0,1,123,73,0,50,118,0,93,211
00143401,American University,2011,1499,229,14,125,137,5,16,526,807,45,121,668,97,8,59,43,0,2,209,391,17,51,831,132,6,66,94,5,14,317,416,28,70,,,,,,,,,,,,1239,197,10,101,108,4,14,434,661,41,103,260,32,4,24,29,1,2,92,146,4,18,476,60,5,40,28,1,5,139,302,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143401,American University,2012,1522,226,4,134,122,3,49,538,943,12,29,652,88,1,56,36,0,22,203,434,4,11,870,138,3,78,86,3,27,335,509,8,18,,,,,,,,,,,,1215,190,3,108,87,2,41,431,758,12,14,307,36,1,26,35,1,8,107,185,0,15,494,65,1,51,44,0,12,173,301,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143401,American University,2013,1455,188,4,158,119,5,32,506,850,49,50,613,76,3,47,39,1,12,178,382,24,29,842,112,1,111,80,4,20,328,468,25,21,,,,,,,,,,,,1240,165,4,134,99,4,30,436,725,43,36,215,23,0,24,20,1,2,70,125,6,14,473,58,3,71,48,3,3,186,256,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143401,American University,2014,1366,199,1,143,109,4,39,495,727,54,90,569,78,1,38,32,2,13,164,334,25,46,797,121,0,105,77,2,26,331,393,29,44,0,0,0,0,0,0,0,0,0,0,0,1117,169,0,126,89,3,32,419,582,50,66,249,30,1,17,20,1,7,76,145,4,24,430,76,0,48,29,2,13,168,231,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143401,American University,2015,1288,206,3,142,114,5,28,498,612,52,126,528,69,3,44,28,2,7,153,278,25,72,760,137,0,98,86,3,21,345,334,27,54,0,0,0,0,0,0,0,0,0,0,0,1052,182,1,111,88,4,22,408,500,50,94,236,24,2,31,26,1,6,90,112,2,32,435,77,1,61,45,1,5,190,192,15,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143401,American University,2016,1277,204,2,121,119,3,50,499,678,48,52,490,67,2,38,31,2,18,158,287,19,26,787,137,0,83,88,1,32,341,391,29,26,0,0,0,0,0,0,0,0,0,0,0,1035,169,0,93,89,2,44,397,551,46,41,242,35,2,28,30,1,6,102,127,2,11,472,64,1,36,35,0,14,150,294,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143401,American University,2017,1266,221,1,101,108,1,62,494,685,42,45,464,85,1,30,27,0,20,163,269,12,20,802,136,0,71,81,1,42,331,416,30,25,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,416,81,0,25,24,1,26,157,229,14,16,0,0,0,6,0,19,6,0,18,31,0,50,53,0,104,0,0,1,6,0,8,10,0,16,7,0,9,91,0,138,157,0,259,1,1,0,0,36,9,0,27,45,13,0,32,79,29,0,50,180,57,0,123,0,0,0,0,16,4,0,12,19,5,0,14,16,8,0,8,304,112,0,192,181,0,335,516,0,0,0,0,40,15,0,25,39,8,0,31,61,25,0,36,157,53,0,104,0,0,0,0,12,2,0,10,17,5,0,12,13,5,0,8,152,66,0,86,126,0,208,334
00143711,Catholic University of America,2011,768,34,3,64,68,3,5,177,366,26,199,360,17,1,23,24,3,2,70,175,12,103,408,17,2,41,44,0,3,107,191,14,96,,,,,,,,,,,,506,23,2,35,34,1,2,97,255,19,135,262,11,1,29,34,2,3,80,111,7,64,229,17,2,15,36,0,0,70,84,7,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143711,Catholic University of America,2012,612,35,2,42,60,0,3,142,265,9,196,292,15,1,17,22,0,2,57,132,5,98,320,20,1,25,38,0,1,85,133,4,98,,,,,,,,,,,,401,23,1,22,33,0,1,80,183,6,132,211,12,1,20,27,0,2,62,82,3,64,141,8,0,4,11,0,0,23,56,4,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143711,Catholic University of America,2013,519,42,2,19,58,0,2,123,208,12,176,249,19,0,10,24,0,1,54,105,7,83,270,23,2,9,34,0,1,69,103,5,93,,,,,,,,,,,,342,24,1,11,33,0,2,71,139,9,123,177,18,1,8,25,0,0,52,69,3,53,161,18,1,1,11,0,0,31,69,4,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143711,Catholic University of America,2014,455,33,1,4,49,0,2,89,182,10,174,233,14,0,3,19,0,1,37,101,7,88,222,19,1,1,30,0,1,52,81,3,86,0,0,0,0,0,0,0,0,0,0,0,291,18,0,1,23,0,2,44,122,7,118,164,15,1,3,26,0,0,45,60,3,56,140,7,0,0,15,0,0,22,55,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143711,Catholic University of America,2015,420,32,1,1,40,0,8,82,173,5,160,223,17,0,1,17,0,6,41,96,4,82,197,15,1,0,23,0,2,41,77,1,78,0,0,0,0,0,0,0,0,0,0,0,283,18,0,0,21,0,6,45,124,4,110,137,14,1,1,19,0,2,37,49,1,50,127,7,0,0,8,0,4,19,52,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143711,Catholic University of America,2016,380,22,2,2,32,0,12,70,146,3,161,186,13,1,0,15,0,6,35,65,2,84,194,9,1,2,17,0,6,35,81,1,77,0,0,0,0,0,0,0,0,0,0,0,261,12,0,1,18,0,8,39,109,3,110,119,10,2,1,14,0,4,31,37,0,51,124,4,1,2,5,0,5,17,49,1,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00143711,Catholic University of America,2017,350,27,1,2,21,0,2,53,154,2,141,161,15,1,2,8,0,0,26,64,0,71,189,12,0,0,13,0,2,27,90,2,70,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,150,14,1,2,6,0,2,25,69,2,54,1,0,0,2,0,0,1,0,5,8,0,6,12,0,13,0,0,0,0,0,2,0,0,2,30,0,24,25,0,44,67,0,83,0,0,0,0,0,0,0,0,6,4,0,2,4,0,0,4,10,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,52,23,0,29,40,18,0,22,45,0,57,102,0,0,0,0,0,0,0,0,9,3,0,6,9,7,0,2,18,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,35,18,0,17,45,21,0,24,49,0,49,98
00144102,District of Columbia,2011,359,31,1,27,105,0,11,175,141,0,43,150,12,1,10,46,0,3,72,60,0,18,209,19,0,17,59,0,8,103,81,0,25,,,,,,,,,,,,252,28,0,18,68,0,7,121,105,0,26,107,3,1,9,37,0,4,54,36,0,17,129,10,1,9,34,0,5,59,42,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144102,District of Columbia,2012,366,31,1,29,116,0,3,180,179,0,7,168,17,1,12,51,0,0,81,83,0,4,198,14,0,17,65,0,3,99,96,0,3,,,,,,,,,,,,216,22,0,16,64,0,2,104,108,0,4,150,9,1,13,52,0,1,76,71,0,3,125,10,0,11,47,0,3,71,50,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144102,District of Columbia,2013,330,24,0,21,112,1,13,171,137,7,15,139,13,0,12,43,1,3,72,61,1,5,191,11,0,9,69,0,10,99,76,6,10,,,,,,,,,,,,189,17,0,10,62,0,10,99,71,7,12,141,7,0,11,50,1,3,72,66,0,3,97,8,0,7,30,0,8,53,40,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144102,District of Columbia,2014,306,27,0,22,116,3,14,182,91,4,29,125,16,0,10,38,0,6,70,42,0,13,181,11,0,12,78,3,8,112,49,4,16,0,0,0,0,0,0,0,0,0,0,0,162,15,0,13,64,3,8,103,42,4,13,144,12,0,9,52,0,6,79,49,0,16,90,13,0,5,40,0,2,60,19,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144102,District of Columbia,2015,303,25,0,12,135,0,0,172,81,3,47,118,11,0,4,40,0,0,55,39,1,23,185,14,0,8,95,0,0,117,42,2,24,0,0,0,0,0,0,0,0,0,0,0,156,16,0,8,76,0,0,100,38,3,15,147,9,0,4,59,0,0,72,43,0,32,98,4,0,2,48,0,0,54,29,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144102,District of Columbia,2016,269,45,1,14,111,1,10,182,83,2,2,108,21,1,5,37,1,5,70,37,1,0,161,24,0,9,74,0,5,112,46,1,2,0,0,0,0,0,0,0,0,0,0,0,134,26,1,9,52,1,4,93,38,2,1,135,19,0,5,59,0,6,89,45,0,1,92,17,1,6,41,0,4,69,20,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144102,District of Columbia,2017,271,29,0,21,123,0,12,185,61,2,23,98,10,0,8,41,0,12,71,19,1,7,173,19,0,13,82,0,0,114,42,1,16,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,127,15,0,14,53,0,0,82,28,1,16,0,0,0,5,0,9,16,0,37,4,0,11,25,0,57,0,0,0,0,0,1,0,0,0,5,0,11,10,0,18,40,0,87,0,0,0,0,5,2,0,3,34,15,0,19,7,3,0,4,46,20,0,26,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,4,14,0,0,14,21,0,44,65,0,0,0,0,2,1,0,1,36,10,0,26,7,3,0,4,57,26,0,31,0,0,0,0,0,0,0,0,12,12,0,0,3,2,0,1,19,9,0,10,37,0,42,79
00144402,George Washington University,2011,1753,123,6,166,89,4,1,389,1142,43,179,956,57,3,84,41,1,0,186,645,23,102,797,66,3,82,48,3,1,203,497,20,77,,,,,,,,,,,,1430,113,5,121,63,4,1,307,944,39,140,323,10,1,45,26,0,0,82,198,4,39,504,42,1,52,26,0,0,121,327,18,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144402,George Washington University,2012,1673,115,6,190,109,5,1,426,1035,49,163,918,52,3,98,54,3,0,210,585,26,97,755,63,3,92,55,2,1,216,450,23,66,,,,,,,,,,,,1351,101,5,135,84,4,1,330,848,46,127,322,14,1,55,25,1,0,96,187,3,36,427,25,2,48,32,1,0,108,248,19,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144402,George Washington University,2013,1613,83,11,187,124,2,0,407,958,54,194,868,37,8,94,50,2,0,191,550,24,103,745,46,3,93,74,0,0,216,408,30,91,,,,,,,,,,,,1287,69,11,129,96,2,0,307,769,53,158,326,14,0,58,28,0,0,100,189,1,36,503,10,5,55,49,0,0,119,280,17,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144402,George Washington University,2014,1646,52,11,209,135,3,3,413,925,77,231,831,19,6,100,53,1,0,179,504,36,112,815,33,5,109,82,2,3,234,421,41,119,0,0,0,0,0,0,0,0,0,0,0,1376,41,10,158,112,3,3,327,781,73,195,270,11,1,51,23,0,0,86,144,4,36,567,13,3,73,44,1,3,137,313,35,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144402,George Washington University,2015,1706,34,12,221,152,3,4,426,950,92,238,813,13,7,97,55,0,0,172,487,40,114,893,21,5,124,97,3,4,254,463,52,124,0,0,0,0,0,0,0,0,0,0,0,1469,26,11,174,128,3,4,346,823,89,211,237,8,1,47,24,0,0,80,127,3,27,491,7,3,63,49,1,2,125,285,27,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144402,George Washington University,2016,1671,37,15,226,144,4,5,431,922,115,203,770,14,7,96,49,1,0,167,457,47,99,899,23,8,129,94,3,5,262,465,68,104,2,0,0,1,1,0,0,2,0,0,0,1462,33,12,177,119,4,5,350,823,112,177,209,4,3,49,25,0,0,81,99,3,26,486,8,5,60,41,2,0,116,270,37,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00144402,George Washington University,2017,1487,25,11,191,144,4,6,381,847,97,162,700,12,5,82,51,1,1,152,429,35,84,786,13,6,108,93,3,5,228,418,62,78,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,455,5,4,49,54,1,3,116,265,29,45,1,0,3,20,1,28,22,0,32,3,0,2,47,1,68,0,0,1,12,0,17,1,0,2,22,0,23,136,0,129,217,1,237,5,2,0,3,68,34,0,34,42,11,0,31,8,4,0,4,126,52,0,74,2,1,0,1,42,14,0,28,1,0,0,1,63,36,0,27,291,147,0,144,249,0,273,522,2,2,0,0,74,28,0,46,48,18,0,30,12,5,0,7,139,53,0,86,1,0,0,1,26,9,0,17,2,0,0,2,54,26,0,28,291,146,0,145,234,0,276,510
